id	renewable	hydro	nuclear	naturalgas	coal	other
09001	0	4.961302418	0	6.472206287	4.981707307	4.474151756
09003	4.106394903	4.535661153	0	5.589957328	0	3.520857271
09005	4.090927853	4.843095676	0	0	0	2.696356389
09007	0	0	0	6.626735625	0	4.450455534
09009	2.8671126	4.976959489	0	6.59245951	0	4.197527333
09011	0	4.142670978	7.232434136	5.574298195	0	4.475952807
09013	0	0	0	5.09157697	0	1.512991068
09015	0	4.027471927	0	6.656751453	0	5.152074212
10001	4.642207231	0	0	4.841865729	4.480380678	3.044560534
10003	4.636724718	0	0	6.844404831	0	3.793278286
10005	4.641999309	0	0	0	6.143787875	4.155441743
11001	0	0	0	4.795099532	0	3.97308165
12001	3.456669629	0	0	6.091206828	5.825025499	2.695144442
12005	5.31342673	0	0	6.583353491	5.925412426	3.829006936
12009	4.267359491	0	0	5.339361506	0	2.413702013
12011	4.683875192	0	0	6.735129521	0	4.785457655
12017	0	0	0	0	7.001466998	4.490412649
12021	4.486600479	0	0	0	0	0
12027	4.716404046	0	0	5.472808503	0	1.915927212
12031	4.827454191	0	0	6.781656193	6.842205481	5.819335256
12033	5.619607206	0	0	6.064766884	6.382288133	3.326629934
12039	0	5.159807733	0	0	0	0
12047	0	0	0	0	0	5.366036254
12049	0	0	0	6.594938183	0	3.46364428
12051	5.329900353	0	0	0	0	4.23202584
12053	0	0	0	0	0	0
12055	0	0	0	2.219225522	0	2.496011681
12057	4.08227684	0	0	6.853485893	6.978450111	5.534401119
12061	0	0	0	4.352857562	0	0
12063	4.467608106	0	0	0	3.198676053	0
12065	0	0	0	0	0	0
12069	0	0	0	5.742976368	0	0
12071	0	0	0	6.963058737	0	3.775547538
12073	0	3.780389328	0	6.156420949	0	0
12077	5.0182968	0	0	0	0	0
12081	0	0	0	6.928943051	0	5.323773662
12083	4.424064525	0	0	0	0	0
12085	4.946147489	0	0	7.164699376	5.890720249	4.677611259
12086	4.3941714	0	6.881411821	6.84639053	0	4.991041758
12087	0	0	0	0	0	3.034628457
12089	5.752304673	0	0	0	5.340076276	4.192956806
12095	4.828653524	0	0	6.690394248	6.458776756	3.82396335
12097	0	0	0	6.482313597	0	4.024291218
12099	5.354713971	0	0	7.386611382	0	4.454676153
12101	0	0	0	6.428526638	0	4.665167164
12103	0	0	0	6.836185682	0	3.749685928
12105	5.312111172	0	0	7.342457252	6.382960436	4.72322371
12107	5.40432959	0	0	6.027117282	6.879207422	4.424857538
12111	0	0	7.01112446	6.278654767	0	1.988407329
12113	0	0	0	5.975771299	0	0
12117	0	0	0	0	0	0
12121	0	0	0	5.720359162	0	3.378459861
12123	5.569141623	0	0	4.144970993	0	0
12127	4.317645543	0	0	6.98851939	0	4.268665384
12129	0	0	0	6.028609712	0	0
13001	0	0	7.157862675	0	0	0
13009	0	4.438209974	0	0	0	0
13015	0	4.823513353	0	0	6.980423343	3.816011958
13021	0	0	0	0	0	0
13033	0	0	7.291328816	0	0	2.729974286
13039	0	0	0	0	0	3.085290578
13051	5.882835389	0	0	5.803418999	5.381147647	3.64637255
13059	0	3.352953912	0	0	0	0
13067	0	0	0	7.076946643	4.614423292	2.994199653
13071	0	0	0	0	0	0
13073	0	4.684836389	0	0	0	0
13077	0	0	0	5.323200704	6.334188549	3.519626676
13087	0	0	0	0	0	2.178976947
13089	4.380012144	0	0	0	0	1.204119983
13095	0	4.259522207	0	0	0	0
13099	5.42902168	0	0	4.875553989	5.273875628	4.268206651
13103	3.219970976	0	0	7.002814732	4.812079975	5.483969438
13105	0	5.168547569	0	0	0	0
13111	0	4.120968565	0	0	0	0
13113	0	0	0	0	0	0
13115	5.550673234	0	0	3.763404556	6.167536526	4.188481647
13117	0	5.023680368	0	0	0	0
13121	0	4.265666699	0	0	0	2.176091259
13125	0	0	0	0	0	1.593286067
13127	5.635731018	0	0	4.334367527	0	3.521521062
13135	3.769229582	0	0	0	0	0
13137	0	5.230162704	0	0	0	0
13141	0	0	0	0	0	0
13147	0	5.453012391	0	4.838408278	0	0
13149	0	0	0	7.07597336	6.689050159	0
13151	0	5.217576058	0	0	0	0
13153	0	0	0	5.581868159	0	2.353450735
13157	0	0	0	5.57003862	0	2.703922152
13159	0	4.434169553	0	0	0	0
13163	0	0	0	3.474242496	0	0
13175	4.899988904	0	0	5.141400364	4.439995269	4.693091315
13179	5.012317295	0	0	3.313307337	0	2.970760514
13185	0	0	0	0	0	0.698970004
13193	5.308298153	0	0	0.048053173	0	2.951633263
13205	0	0	0	5.50561147	0	2.498005751
13207	0	0	0	5.113375057	7.300641411	3.896683152
13211	0	2.716003344	0	0	0	0
13213	0	5.684203316	0	6.605263123	0	0
13215	3.719331287	5.1770081	0	0	0	0
13217	0	3.303412071	0	0	0	0
13219	0	0	0	0	0	0
13233	0	0	0	5.462633052	0	0
13237	0	0	0	0	6.319379568	4.11278793
13241	5.098380647	4.75268597	0	0	0	0
13245	5.557349818	4.269746373	0	4.849645501	4.039605444	3.478445425
13247	0	3.039414119	0	0	0	0
13257	0	4.492578813	0	0	0	0
13263	0	0	0	5.578972332	0	2.411919232
13269	4.681485459	0	0	0	0	0
13285	0	4.978614138	0	0	0	0
13291	0	4.209890169	0	0	0	0
13293	0	0	0	5.59088974	0	0
13297	0	0	0	5.718966063	0	2.640956218
13301	0	0	0	0	0	1.301029996
13303	0	0	0	5.488560587	0	1.723619836
13305	5.670541203	0	0	3.833013104	0	3.921776134
13321	0	4.28688292	0	2.488368782	1.520208327	0
15001	5.618764353	4.747201991	0	0	0	5.840014457
15003	4.965775362	0	0	4.672433105	6.175372457	6.748140138
15007	3.315970345	4.57631831	0	0	0	5.612335559
15009	5.41790509	4.322426052	0	0	4.600111279	5.999041039
16001	4.336619813	5.747668114	0	0	0	0
16003	4.556857078	0	0	0	0	0
16005	0	3.70612011	0	0	0	4.840476029
16009	4.548278834	0	0	0	0	0
16013	0	3.815511337	0	0	0	0
16015	0	4.694842022	0	0	0	0
16017	0	6.143432022	0	0	0	0
16019	5.796586821	6.027738464	0	0	0	0
16021	0	5.028404497	0	0	0	0
16023	0	4.01148586	0	0	0	0
16027	0	0	0	0	4.61725046	0
16029	0	5.027141586	0	0	0	0
16031	5.349601913	5.24348948	0	0	0	0
16033	0	4.186447761	0	0	0	0
16035	0	6.300047162	0	0	0	0
16039	5.455653266	5.416307587	0	5.099304182	0	0
16041	0	4.618163196	0	0	0	0
16043	0	4.916211729	0	0	0	0
16045	0	4.78970055	0	0	0	0
16047	4.73732482	5.937220404	0	0	0	0
16049	0	3.66143405	0	0	0	0
16051	3.924409555	0	0	0	0	0
16053	4.36567514	5.252886997	0	0	0	0
16055	3.990161193	4.918905387	0	6.086929735	0	0
16059	0	0	0	0	0	1.278753601
16063	0	4.685867084	0	0	0	0
16067	0	5.131881599	0	4.883718202	0	0
16069	5.589049288	0	0	4.523272724	0	0
16073	0	5.666990393	0	0	0	0
16075	0	0	0	5.628657599	0	0
16077	5.579862471	5.547257673	0	0	0	0
16081	0	4.758601571	0	0	0	0
16083	5.625232789	5.666334237	0	4.196941235	4.547938316	0
16085	0	4.723710099	0	0	0	0
16087	0	6.361653433	0	0	0	0
17009	3.540704783	0	0	0	0	0
17011	5.917163506	0	0	2.412109274	0	2.315359386
17019	0	0	0	5.356022337	4.492389349	2.555278289
17021	4.399500661	0	0	3.468173873	6.710926971	0
17023	0	0	0	0	0	2.542825427
17025	0	0	0	4.235856569	0	2.176091259
17027	0	0	0	0	0	2.759667845
17031	4.950812551	0	0	5.443545164	6.385004695	2.920445274
17037	5.823641133	0	0	0	0	0
17039	0	0	6.971912255	0	0	0
17041	0	0	0	3.264375514	4.650707211	0
17043	5.587043918	4.703446149	7.292145246	5.157268569	0	0
17049	0	0	0	0	0	2.064457989
17051	0	0	0	3.738384124	0	0
17053	0	0	0	4.817062699	0	0
17057	0	0	0	0	6.448813448	3.875798706
17063	4.212587078	0	7.1703204	5.797677402	0	0
17065	0	0	0	0	0	1.079181246
17073	5.500834522	0	0	2.961684913	0	2.236648088
17075	5.854075167	0	0	0	0	0
17077	0	0	0	6.092034985	4.219107011	0
17079	0	0	0	0	6.741565298	3.793078312
17089	4.902280359	0	0	5.270009997	0	0
17091	4.073425057	3.27392678	0	4.507532053	0	0
17093	1.55698959	0	0	6.697284073	0	0
17095	0	0	0	0	0	0
17097	4.727110002	0	0	5.259629084	6.519203302	2.644438589
17099	4.19248382	0	0	0	0	0
17103	5.67637623	4.132931749	0	5.049644353	0	0
17105	6.212562055	0	0	0	0	0
17109	0	0	0	0	0	1.857332496
17111	0	0	0	3.796782412	0	0
17113	6.226969092	0	0	0	0	0
17115	0	0	0	3.120243479	6.143720059	3.749962445
17119	4.379885399	0	0	5.320257954	6.463511542	5.414483656
17121	0	0	0	4.198492134	0	0
17125	0	0	0	3.174814876	6.429875496	3.737596444
17127	0	0	0	4.296521301	6.812180358	0
17133	0	0	0	2.29424351	0	2.557628691
17135	0	0	0	0	6.703695254	3.746440591
17137	0	0	0	0	3.635684763	0
17139	0	0	0	0	0	3.437750563
17141	0	0	7.262884646	3.06342081	0	2.195254647
17143	0	0	0	5.178471396	6.643228761	3.607308625
17145	0	0	0	4.96005674	0	0
17147	0	0	0	4.802835274	0	0
17149	3.550717423	0	0	0	3.592549247	2.46782261
17155	0	0	0	3.620471696	6.330527162	0
17157	0	0	0	0	7.088802299	4.226084064
17161	4.267030853	4.005909446	7.190498995	3.844725628	3.8106357	0
17163	4.265713811	0	0	0	6.513736445	2.181843588
17167	0	0	0	4.08233002	6.288993441	3.68223653
17171	0	0	0	3.943988875	0	0
17173	0	0	0	6.030536577	0	0
17175	5.631260068	0	0	0	0	0
17177	5.390170005	0	0	4.183207756	0	0
17179	5.510901414	0	0	3.867573073	6.911648601	0
17183	4.915003882	0	0	5.048383531	0	0
17191	0	0	0	0	0	1.924279286
17193	0	0	0	0	0	2.301029996
17195	0	3.810434156	0	0	0	2.413299764
17197	4.816320858	4.367598164	7.274304145	6.122251723	6.966044279	4.669051396
17199	0	0	0	3.956866919	6.237833247	3.118636347
17201	4.59964409	3.72566666	0	4.928441405	0	0
17203	4.913183138	0	0	0	0	0
18001	0	0	0	0	4.039215766	0
18007	6.294187703	0	0	0	0	0
18015	0	4.259880447	0	0	0	0
18017	4.35501068	0	0	0	5.144237849	0
18019	4.255995727	0	0	0	0	0
18029	0	0	0	6.821972407	6.448817476	3.806096364
18037	0	0	0	0	2.383815366	0
18039	4.574598375	4.109747238	0	0	0	0
18041	0	0	0	0	0	0.698970004
18043	0	0	0	0	5.378763354	3.650385048
18051	0	0	0	0	7.269820134	4.350730476
18055	0	0	0	4.218325397	0	0
18057	0	0	0	5.914085466	0	0
18063	4.738907341	0	0	0	0	1.462397998
18065	0	0	0	4.865642805	0	0
18073	4.225050696	0	0	4.90651501	6.77104896	2.327187226
18075	4.238873737	0	0	0	0	0
18077	0	0	0	0	6.773834215	3.695799401
18083	0	0	0	5.008889605	0	0
18089	0	0	0	6.416291882	6.303864646	3.720832971
18091	4.519000603	0	0	4.123819966	6.366930163	0
18093	0	0	0	4.831690647	0	0
18095	0	0	0	4.261719815	0	1.697124681
18097	4.088555999	0	0	5.373366137	6.568312736	3.906326528
18103	0	0	0	0	2.732712929	1.456411586
18107	0	0	0	0	0	0
18109	0	0	0	0	5.492116807	3.477053355
18125	0	0	0	0	7.004693477	4.30036867
18127	0	0	0	5.840185776	6.333646347	0
18129	0	0	0	4.816927242	6.362531764	0
18141	4.694763095	4.337858429	0	4.748950521	4.188279227	2.469004184
18147	0	0	0	0	7.273287171	4.236075944
18153	0	0	0	0	6.746479872	3.789125593
18155	0	5.569710913	0	0	0	0
18157	0	0	0	4.348469611	5.191370324	3.039719802
18159	4.702749247	0	0	0	0	0
18161	3.34084055	0	0	0	0	0
18163	0	0	0	4.046417117	0	0
18165	0	0	0	5.088579134	6.675465381	3.764885374
18167	0	0	0	6.505965993	6.204281456	4.82098772
18169	0	0	0	0	0	1.755874856
18173	0	0	0	4.939575053	6.837297389	0
18177	0	0	0	3.58411787	4.378537343	1.807609434
18179	0	0	0	5.19491931	0	0
18181	6.094009336	3.972202838	0	0	0	0
19001	5.807049727	0	0	0	0	2.46686762
19003	0	0	0	0	0	0.903089987
19005	0	0	0	0	6.054043503	3.637408467
19007	0	0	0	0	0	3.339848783
19009	0	0	0	4.656807067	0	0
19011	0	0	0	2.610703803	0	1.944280283
19013	0	0	0	4.615340171	4.243166283	3.758820257
19015	0	0	0	0	0	2.217483944
19017	4.604776674	0	0	1.991385583	0	2.206728756
19019	0	0	0	0	0	2.860936621
19021	6.003484228	0	0	0	0	0.84509804
19027	5.968762582	0	0	0	0	2.029383778
19029	6.134468134	0	0	2.390392783	0	2.090987732
19031	2.033423755	0	0	1.786247291	0	2.367115408
19033	4.939354489	0	0	5.93863879	0	2.954242509
19037	0	0	0	2.554773751	0	2.406991272
19041	0	0	0	3.858223333	3.477844476	2.167955013
19043	5.167267107	0	0	0	0	2.1430148
19045	0	0	0	3.599342596	6.097887274	0
19047	5.412677221	0	0	0	0	0.77815125
19051	0	0	0	0	0	1.255272505
19053	0	0	0	0	0	2.260071388
19055	0	0	0	0	0	2.11058971
19057	0	0	0	3.426438548	6.065320256	0
19059	5.703784732	0	0	0	0	1.643452676
19061	0	0	0	4.916487527	0	2.426511261
19063	3.466571072	0	0	0	0	1.462397998
19067	5.340620573	0	0	2.720985744	0	0
19069	5.770803427	0	0	0	0	0
19073	4.989031341	0	0	0	0	1.633468456
19075	0	0	0	0	0	1.875061263
19077	5.391846874	0	0	0	0	2.096910013
19079	5.755595903	0	0	0	0	1.707570176
19081	6.113927317	0	0	0	0	0
19087	0	0	0	0	0	3.164055292
19089	5.499214049	0	0	0	0	1.397940009
19095	0	0	0	0	0	1.431363764
19097	0	3.747489492	0	2.856444905	0	0
19103	3.73071535	0	0	4.019275973	4.341385157	1.872039668
19105	0	0	0	0	0	1.322219295
19109	4.636066436	0	0	0.817763632	0	1.865855785
19111	0	5.877412815	0	4.263565061	5.068185862	0
19113	4.084826381	0	6.638189141	4.575026179	6.176104867	2.960470778
19115	0	0	0	3.805889239	6.71233533	1.533059933
19119	0	0	0	0	0	1.041392685
19121	0	0	0	1.290034611	0	0.929418926
19125	0	0	0	3.631346955	4.32349866	2.432969291
19127	5.627398632	0	0	4.866166027	5.137008099	4.6294585
19131	5.979109306	0	0	1.931879755	0	1.866387777
19135	0	0	0	0	5.015718068	0
19137	0	0	0	0	0	1.079181246
19139	0	0	0	3.309400186	5.892454662	3.00652423
19141	0	0	0	0	0	0
19143	5.665662589	0	0	4.618631804	0	2.430599055
19145	0	0	0	0	0	0
19147	4.881920774	0	0	0	0	1.698970004
19151	6.072971528	0	0	0	0	1.62324929
19153	4.78794013	0	0	5.766524927	4.315928383	2.699200988
19155	5.709086704	0	0	3.948546706	7.059711931	4.329473157
19157	0	0	0	3.262234838	0	2.35585555
19163	3.96920603	0	0	4.528658501	5.777335727	0
19165	0	0	0	0	0	1.342422681
19169	6.003752161	0	0	3.005997693	5.629257998	3.274526843
19171	0	0	0	1.805181306	0	1.382863182
19173	0	0	0	0	0	0
19175	0	0	0	4.434525233	0	2.081833186
19179	0	3.814780146	0	0	6.462841934	4.065171107
19181	0	0	0	0	0	0
19187	0	0	0	0	0	1.672097858
19189	5.205101464	0	0	1.04544034	0	2.604114764
19193	0	0	0	4.557190328	6.927089269	3.90838882
19195	5.942491216	0	0	0	0	0
19197	0	0	0	0	4.690187217	2.255272505
20001	0	0	0	3.167159246	0	2.115726974
20003	0	0	0	0	0	0
20007	5.711049293	0	0	0	0	0
20009	0	0	0	5.150294516	0	2.010393252
20015	5.757506866	0	0	4.52923561	0	0
20021	0	0	0	5.325899848	4.984039824	0
20023	0	0	0	1.861175836	0	1.420945406
20025	0	0	0	0	0	2.803457116
20027	0	0	0	3.164750083	0	2.422694872
20029	5.776516679	0	0	0	0	0
20031	0	0	6.918288529	1.425175421	0	2.417076247
20035	0	0	0	4.008685319	0	0
20037	4.034387784	0	0	2.056260551	0	1.259331025
20039	0	0	0	0	0	0
20041	0	0	0	2.926856709	0	1.477121255
20045	0	4.016991578	0	3.764096442	6.480480023	2.084869283
20049	5.822129488	0	0	0	0	0
20051	0	0	0	4.508973886	0	0
20053	5.262564988	0	0	0	0	0
20055	0	0	0	5.13661223	6.291504535	0
20057	5.810860648	0	0	5.624979913	0	0
20059	0	0	0	2.961922972	0	2.257539386
20065	0	0	0	1.557699644	0	0.459995256
20069	5.801507297	0	0	0	0	0
20077	0	0	0	3.244539103	0	2.178807223
20083	0	0	0	0	0	1.113943352
20085	0	0	0	3.38949744	0	2.121001435
20091	0	0	0	4.796032862	0	0
20093	0	0	0	0.81875359	0	0.973681919
20095	0	0	0	3.862761008	0	2.828297619
20097	5.049613361	0	0	0	0	0
20099	0	0	0	0	0	0
20105	5.924148461	0	0	2.759114617	0	2.808029923
20107	0	0	0	0	6.930586796	4.054333852
20109	0	0	0	0	0	0
20111	0	0	0	5.737118663	0	0
20113	0	0	0	3.840451196	0	2.868349912
20119	0	0	0	2.911897676	0	2.043794392
20121	0	0	0	4.033383541	0	1.322219295
20123	0	0	0	3.242876461	0	3.299431241
20125	0	0	0	4.686654141	0	1.544068044
20131	0	0	0	0	0	0
20133	0	0	0	4.137894649	0	2.340271553
20139	0	0	0	2.253502773	0	0
20141	0	0	0	2.461043585	0	2.399505854
20143	0	0	0	2.660618865	0	1.701222484
20145	0	0	0	0.462397998	0	1.399673721
20147	0	0	0	3.720289986	0	0
20149	0	0	0	2.44859039	7.056771647	3.906912819
20151	0	0	0	3.996229114	0	2.53205589
20155	0	0	0	4.755323539	0	2.401939627
20157	0	0	0	2.008340369	0	1.919397155
20159	0	0	0	1.450572399	0	1.5155957
20163	0	0	0	2.544107749	0	1.397383756
20165	0	0	0	0	0	1.51851394
20167	0	0	0	4.393283663	0	2.887397285
20173	0	0	0	5.884533831	0	2.66157229
20175	0	0	0	5.305000782	0	0
