id	renewable	hydro	nuclear	naturalgas	coal	other
01001	5.60171373	5.189655915	0	6.694806902	4.664720339	4.0834818
01005	3.18412307	0	0	0	0	0
01015	0	4.854555	0	5.656326465	0	3.378914204
01017	0	3.147676633	0	0	0	0
01019	0	4.887999671	0	0	0	0
01021	0	5.287696502	0	2.032086646	0	0
01023	5.460176244	0	0	4.420758863	4.758115443	3.976704791
01025	4.783175211	0	0	4.819278645	0	0
01033	0	0	0	3.037876895	6.876922866	4.200525586
01037	0	5.218850478	0	0	0	0
01039	0	4.129528774	0	6.029297254	0	1.345432547
01047	5.440689447	0	0	4.94819983	0	3.385766915
01051	0	5.716470795	0	0	0	0
01053	5.417336561	0	0	4.454749259	0	3.870265166
01055	0	0	0	3.916950813	5.704538706	0.487279816
01063	0	0	0	5.552652152	6.558664779	3.800662444
01069	0	0	7.117200576	0	0	2.899273735
01071	0	0	0	0	6.999598524	4.129852754
01073	3.546521072	0	0	5.402449698	7.341138244	0
01077	0	6.037543224	0	0	0	0
01079	5.588837668	5.748719712	0	4.574159626	0	3.648975005
01081	0	5.477848813	0	6.570679978	0	0
01083	0	0	7.326893939	0	0	0
01085	0	0	0	5.74379737	0	0
01091	5.180200849	0	0	4.165033866	4.029417505	3.403998693
01095	0	5.617147179	0	0	0	1.491361694
01097	5.320618085	0	0	6.733151676	7.050508095	0
01099	5.85973793	0	0	3.648917502	0	4.55257754
01103	0	0	0	6.723623569	0	0
01111	0	4.655196081	0	0	0	0
01113	5.77813264	0	0	4.623022612	0	3.435271828
01117	0	0	0	0	7.083127384	4.11498811
01121	4.793991964	4.992893575	0	4.399760243	4.818206904	0
01125	0	5.064465466	0	0	0	0
01127	0	5.06104891	0	0	6.867880862	4.212046129
01129	0	0	0	5.93564016	6.551796398	3.93021255
01131	5.573490015	5.295199718	0	4.643373559	4.664758345	3.838524004
02013	0	3.594171479	0	0	0	3.640680054
02016	0	0	0	0	0	4.529798271
02017	0	0	0	0	0	4.459693976
02018	0	0	0	0	0	3.623662604
02019	4.008421819	0	0	0	0	4.385573888
02020	0	0	0	6.098710562	0	2.450016498
02050	0	0	0	0	0	4.761363942
02060	0	0	0	0	0	4.339232709
02068	0	0	0	0	5.329698527	2.406795573
02070	0	0	0	0	0	4.3198345
02090	1.337559088	0	0	2.640060852	5.631201695	5.748745027
02100	0	0	0	0	0	2.113943352
02110	0	5.562728129	0	0	0	3.746478666
02122	0	5.557014883	0	6.409246644	0	3.538703023
02130	0	5.248034603	0	0	0	2.943000089
02150	0	4.963386396	0	0	0	4.735686708
02164	0	0	0	0	0	2.469823488
02170	0	4.793126566	0	0	0	3.603360924
02180	0	0	0	0	0	4.468258675
02185	0	0	0	4.662463979	0	4.398601595
02188	3.005180513	0	0	0	0	4.331892744
02195	0	4.131297764	0	0	0	3.523876476
02196	0	0	0	0	0	2.650309466
02198	0	4.435796588	0	0	0	0
02220	0	5.051272182	0	0	0	3.628082056
02230	0	4.433097493	0	0	0	3.889021366
02240	0	0	0	0	0	4.120113104
02261	0	4.697639017	0	0	0	4.768186555
02290	0	0	0	0	0	4.016705825
04001	0	0	0	0	7.068267609	4.366021241
04003	0	0	0	5.030994269	6.470409792	2.140611733
04005	0	6.536720137	0	0	7.245441362	4.283944142
04012	0	4.903160554	0	0	0	0
04013	4.193903347	5.453173041	7.427849346	7.495729423	0	0
04015	0	6.465067874	0	6.611051703	0	0
04017	0	0	0	4.215812647	6.919113963	3.643137896
04019	4.260640728	0	0	5.595768721	5.858156965	0
04021	3.035829825	0	0	6.277834439	0	2.155333
04023	0	0	0	3.501606922	0	0
04025	3.826139683	0	0	0	0	3.083244188
04027	0	0	0	5.816214947	0	3.145338143
05001	3.706803097	0	0	0	0	0
05003	5.661551034	0	0	4.715634755	0	3.899146988
05005	0	5.206914884	0	0	0	0
05007	0	0	0	0	6.551971426	3.411650173
05011	4.893012332	0	0	0	0	0
05015	0	5.048597158	0	0	0	0
05019	0	4.926553368	0	0	0	0
05021	0	0	0	0	0	1.716011695
05023	0	5.245371993	0	0	0	0
05029	0	5.079354929	0	0	0	0
05031	0	0	0	4.593389654	0	0.751894688
05033	0	5.067866519	0	0	0	0
05041	5.045342013	5.609358524	0	4.586502069	0	1.875472201
05047	0	5.538122366	0	5.011375073	0	3.980920605
05051	0	5.42077732	0	0	0	0
05055	0	0	0	3.29003528	0	0
05057	0	0	0	4.602244527	0	0
05059	0	4.477381768	0	6.435358697	0	0
05063	0	0	0	0	7.082773391	3.865267056
05065	3.089547996	0	0	0	0	0
05069	5.509773083	0	0	5.949275272	6.999053605	4.215224907
05073	0	0	0	4.400503452	0	0
05081	5.785832522	0	0	4.727848757	5.008619868	4.435966343
05089	0	5.722708766	0	0	0	0
05093	0	0	0	5.347312448	0	2.158365508
05103	0	0	0	5.084479253	0	4.594051401
05107	0	0	0	0	0	0
05109	0	4.559272056	0	0	0	0
05115	0	5.868157568	7.189942115	0	0	0
05119	4.548996257	5.170531598	0	5.532883983	0	0
05123	0	0	0	0	0	0
05139	0	0	0	6.554114669	0	0
05143	0	0	0	5.076749641	0	0
05147	0	0	0	4.01745073	0	3.014100322
06001	5.981760485	0	0	5.324426514	0	4.385665909
06005	0	5.821700176	0	0	0	0
06007	5.075284115	6.497023136	0	4.043990744	0	0
06009	0	5.50979373	0	0	0	0
06011	5.111538102	0	0	0	0	0
06013	5.230974866	0	0	7.102451232	0	5.965536663
06017	0	6.057347682	0	0	0	0
06019	5.485645093	6.329911406	0	5.942470778	0	0
06021	0	3.859018084	0	0	0	0
06023	5.606776809	0	0	5.662010912	0	4.457579934
06025	6.583735244	5.404373531	0	5.637152495	0	2.983569911
06027	6.233497672	5.208231686	0	0	0	0
06029	6.313151943	5.421605575	0	7.488168788	5.759057488	5.593689563
06031	0	0	0	4.754118749	0	5.331133653
06033	6.11042404	3.990875308	0	0	0	0
06035	5.319718014	4.349180359	0	0	0	0
06037	6.023675043	6.14373407	0	7.290527	0	5.666666957
06039	0	5.705202363	0	4.241322303	0	0
06043	0	5.811779371	0	0	0	0
06045	0	4.479575886	0	0	0	0
