id	renewable	hydro	nuclear	naturalgas	coal	other
01001	5.616318729	5.484141756	0	6.669074635	4.718717603	3.965502592
01005	0	0	0	0	0	0
01015	0	5.427060695	0	4.963752521	0	4.179852677
01017	0	3.048441804	0	0	0	0
01019	0	5.462339589	0	0	0	0
01021	0	5.883638159	0	0	0	0
01023	5.329342274	0	0	4.638340953	4.781032322	3.84477704
01025	4.833938687	0	0	4.699300064	0	3.006744928
01033	0	0	0	1.928580183	6.465034709	4.351390048
01037	0	5.814841347	0	0	0	0
01039	0	4.497993334	0	6.363829494	0	2.472400972
01047	5.390443253	0	0	4.87327642	0	3.364195723
01051	0	6.356613765	0	0	0	0
01053	3.362588773	0	0	0	0	5.387858565
01055	3.31171615	0	0	4.631095382	5.339110729	2.269157892
01063	0	0	0	5.14308719	6.371054586	3.410383238
01069	0	0	7.145307592	0	0	2.864511081
01071	0	0	0	0	6.669984391	4.042129965
01073	0	0	0	5.168628559	7.319490266	0
01077	0	6.472656272	0	0	0	0
01079	5.564341077	6.191738493	0	3.977644374	0	4.011000539
01081	0	5.820079893	0	6.860611556	0	0
01083	0	0	7.410652864	0	0	0
01085	0	0	0	5.488200884	0	0
01091	0	0	0	2.562816082	3.995901656	5.279022058
01095	0	5.887480577	0	0	0	0
01097	5.390900156	0	0	6.903479225	6.906223308	0
01099	5.91459918	0	0	3.659686353	0	4.250030964
01103	0	0	0	6.861126987	0	0
01111	0	5.30601091	0	0	0	0
01113	5.770838708	0	0	5.29004591	0	0
01117	0	0	0	0	6.903895223	4.276834724
01121	4.906128574	5.709192765	0	3.714078165	4.805713597	0
01125	0	5.698290236	0	0	0	0
01127	0	5.645694355	0	0	6.71584237	3.972251358
01129	0	0	0	5.927561801	6.479218889	4.065280983
01131	0	5.52767758	0	5.289247697	5.359611626	4.285355079
02016	3.813675376	4.324714477	0	0	0	4.89233109
02020	0	0	0	6.040963765	0	2.700575659
02050	0	0	0	0	0	4.814046122
02060	0	0	0	0	0	4.324611653
02068	0	0	0	0	5.328264516	2.134932161
02070	0	0	0	0	0	4.31461668
02090	0	0	0	0	5.620810494	5.859985261
02100	0	0	0	0	0	0
02110	0	5.52927889	0	0	0	4.238572962
02122	0	5.597207329	0	6.384878701	0	2.752408033
02130	0	5.239422116	0	0	0	4.087994255
02150	3.788026884	4.993661035	0	0	0	4.320769228
02164	0	0	0	0	0	2.555094449
02170	0	4.756301321	0	0	0	3.623766
02180	0	0	0	0	0	4.655061562
02185	0	0	0	4.720627088	0	4.435086252
02188	2.948901761	0	0	0	0	4.411501858
02195	0	4.07044425	0	0	0	3.593020091
02198	0	4.396112131	0	0	0	3.317436497
02220	0	5.066411657	0	0	0	3.5984622
02230	0	4.424473273	0	0	0	3.884398826
02240	0	0	0	0	0	4.130076333
02261	0	4.77725278	0	0	0	4.568906352
02270	0	0	0	0	0	3.860996437
02290	0	0	0	0	0	3.943543977
04001	3.825296264	0	0	0	7.146799803	4.44090935
04003	0	0	0	5.154042993	6.291596402	0
04005	0	6.568655266	0	0	7.207316481	4.352282645
04012	0	4.890007208	0	0	0	0
04013	4.276989989	5.624434743	7.486598369	7.448308678	0	0
04015	0	6.379157706	0	6.584612181	0	0
04017	5.220594359	0	0	3.892098333	6.873573886	3.753157211
04019	3.567120983	0	0	5.791638956	5.132146111	3.751746797
04021	2.723455672	0	0	6.130587157	0	2.009089542
04023	0	0	0	4.299871557	0	0.106190897
04025	3.799616204	0	0	0	0	2.45331834
04027	0	0	0	5.834017039	0	3.502403083
05001	4.246621663	0	0	0	0	0
05003	5.608968554	0	0	4.747939291	0	4.117435269
05005	0	5.359856343	0	0	0	0
05007	0	0	0	0	6.450499649	3.818667686
05011	4.843606472	0	0	0	0	0
05015	0	5.270051975	0	0	0	0
05019	0	5.254729297	0	0	0	0
05021	0	0	0	0	0	2.936010796
05023	0	5.531800687	0	0	0	0
05029	0	5.171047429	0	0	0	0
05031	0	0	0	4.306664542	0	2.482629224
05033	0	5.160441518	0	0	0	0
05041	5.081177165	5.648616608	0	4.690964818	0	2.749796587
05047	0	5.446532507	0	4.791255435	0	0
05051	0	5.527774212	0	0	0	0
05055	0	0	0	3.258397804	0	0
05057	0	0	0	4.357668093	0	0
05059	0	4.437243061	0	6.664373231	0	0
05063	0	4.439364278	0	0	7.056064084	4.084123411
05065	2.463892989	0	0	0	0	0
05069	5.514742273	0	0	6.137652281	7.032890788	4.241451045
05073	0	0	0	4.648613682	0	0
05081	5.78338897	0	0	4.992849797	4.948984865	4.21945131
05089	0	5.94640903	0	0	0	0
05093	0	0	0	5.528599215	0	2.152288344
05103	0	0	0	4.978794716	0	4.590723831
05107	0	0	0	0	0	0
05109	0	4.784945207	0	0	0	0
05115	0	5.911385087	7.180984607	0	0	0
05119	4.561828278	5.217412872	0	5.259917079	0	1.278753601
05123	0	0	0	3.35945602	0	0
05137	0	4.356847751	0	0	0	0
05139	0	0	0	6.62481221	0	0
05143	0	0	0	4.442024854	0	0
05147	0	0	0	4.221648928	0	3.774297938
06001	5.91834724	0	0	5.276742052	0	4.054903674
06005	0	5.991545918	0	0	0	0
06007	5.080081473	6.425575952	0	4.052693942	0	0
06009	0	5.737699024	0	0	0	0
06011	5.238778233	0	0	2.586713299	0	0
06013	5.176126001	0	0	7.177198022	0	5.890855276
06017	0	6.188259549	0	0	0	0
06019	5.572920215	6.5918712	0	6.018895194	0	0
06021	0	3.748188027	0	0	0	0
06023	5.362244107	0	0	5.730093049	0	3.654920753
06025	6.606264821	5.339763385	0	5.7567192	0	2.867316018
06027	6.225248011	5.31170937	0	0	0	0
06029	6.331849726	5.507506407	0	7.473913525	5.790161636	5.475014252
06031	0	0	0	5.065347169	0	5.304506161
06033	6.083537018	3.116939647	0	0	0	0
06035	5.364126812	4.506044788	0	0	0	0
06037	6.02124724	6.033239946	0	7.300366412	0	5.470938044
06039	4.714287837	5.997355799	0	4.719877955	0	0
06043	0	5.339849041	0	0	0	0
06045	0	4.492397161	0	0	0	4.129689892
06047	4.874626752	0	0	0	0	0
06051	5.382465522	5.285019171	0	0	0	0
06053	4.622123838	3.993788814	0	6.704699218	0	0
06055	3.82672252	0	0	0	0	0
06057	0	5.679716724	0	0	0	0
06059	5.307179455	4.55299655	0	6.110018991	0	0
06061	5.482519358	6.195969355	0	5.866546569	0	2.831869774
06063	5.337682801	6.055949878	0	0	0	0
06065	6.284952733	4.978828507	0	6.480765777	0	3.331647729
06067	4.822089585	5.72674432	0	6.712941995	0	0
06071	5.810436172	6.030946857	0	7.056692238	6.062476462	0.602059991
