County,Renewable,Hydro,Nuclear,Natural.Gas,Coal,Other
05139,0,0,0,6284308.1,0,0
05143,30908,0,0,49684,0,0
05147,0,0,0,10547.566,0,1448.434
06001,624835.68,0,0,1759655.94,0,3337.32
06005,64849.402,765384,0,2117.598,0,0
06007,11717,2541793,0,7799,0,0
06009,0,279485,0,0,0,0
06011,196204.25,0,0,2535810.752,0,0
06013,394450,0,0,17070102.82,0,44529.995
06017,0,1105951,0,14992.04,0,0
06019,636856.34,1866848,0,1183007.664,0,0
06021,0,7764.57,0,0,0,0
06023,322238.794,0,0,356606.551,0,4087.655
06025,4653612.67,258308,0,1257211.265,0,344.365
06027,1354694,94433,0,0,0,0
06029,7253159.17,175927,0,24962349.76,150431.237,22015.638
06031,162062.65,0,0,178313,0,0
06033,1178447,5463,0,0,0,0
06035,202363.34,39313,0,28536.656,0,0
06037,1371908.028,1041963,0,18161623.15,0,35259.932
06039,73737.255,605644,0,24106.745,0,0
06043,0,158447,0,0,0,0
06045,0,25812,0,0,0,0
06047,92072.999,-11168,0,0,0,1520.001
06051,182335,133882,0,0,0,0
06053,50657.32,0,0,6074553.93,0,0
06055,5770.038,0,0,1567.032,0,0
06057,0,270982,0,0,0,0
06059,358643.412,22765,0,1416313.008,0,0
06061,317496.84,1187975,0,558620.157,0,83
06063,217944.75,1469239.52,0,0,0,0
06065,2340258.4,86110,0,4087819.413,0,11.188
06067,358162.398,387563,0,5861956.575,0,4.9
06071,766194.544,1090048,0,11450348.87,672739.72,4
06073,419188.205,41251.4,-100496,9827580.077,0,618.998
06075,11203,0,0,93561.182,0,164.818
06077,132303.422,16163,0,2008113.213,0,4.625
06079,808144,3023,18012439,109057,0,0
06081,89108,0,0,39129.72,0,0
06083,41337,0,0,368997,0,0
06085,54543.852,0,0,5294447.689,0,582.839
06087,28244,0,0,5589.115,0,94.885
06089,1058765.027,5679738,0,244252.97,0,0
06091,0,22498,0,0,0,0
06093,69104,257237,0,0,0,0
06095,2820486,43108,0,419112.999,0,0
06097,5690760.126,13182,0,10193.894,0,0
06099,69788,40529,0,2066751.604,0,2241.042
06101,0,0,0,1420135,0,0
06103,1025,82059.99,0,10287,0,0
06105,0,462381,0,0,0,0
06107,320740.42,47334,0,29910,0,0
06109,153352,2626009,0,0,0,0
06111,21874.916,2932,0,1987642.084,0,0
06113,217296,0,0,407.005,0,0
06115,15109,1003512,0,0,0,0
08001,3529,0,0,389232.602,2844851.6,528.756
08003,202922,0,0,9843.205,0,120.795
08005,20691,0,0,0,0,0
08009,0,0,0,0,0,0
08011,251047,0,0,0,0,0
08013,1484,37743,0,21779.259,990623.5,85.687
08015,0,1592,0,0,0,0
08019,0,-140789,0,0,0,0
08029,0,0,0,130.659,0,15.341
08031,43425.246,0,0,48945.227,702882.35,0
08035,0,0,0,0,0,0
08037,1283,0,0,16188,0,31
08041,15577.353,73651,0,1686918.022,3064052.095,1385.55
08043,0,0,0,0,0,0
08045,3470.46,86132,0,22078,0,0
08049,0,0,0,0,0,0
08051,0,134604,0,0,0,0
08055,97656,0,0,0,0,0
08059,9337,0,0,217367.906,112223.08,0
08063,182628,0,0,0,0,3124
08065,0,-132850,0,0,0,0
08067,0,22490,0,0,0,0
08069,7965,456711,0,54627,2351525.6,625.366
08071,0,0,0,0.512,0,18.488
08073,2039540,0,0,45632.891,0,886.109
08075,2411670,0,0,0,0,0
08077,0,32111,0,270.386,0,31.614
08081,0,0,0,16342.89,8180975,162.141
08083,0,9136,0,0,0,0
08085,1999,304899,0,0,366737.56,2867.443
08087,0,0,0,569138.032,3091250,0
08089,0,0,0,-449.5,0,-485.5
08093,0,0,0,0,0,0
08097,0,1114,0,0,0,0
08099,462527,0,0,0,0,3
08101,4518.19,0,0,1392227.63,8826039.4,-415
08103,0,8782,0,0,0,0
08107,0,0,0,339.691,3172276.7,1122.646
08109,0,0,0,0,0,0
08113,0,3964,0,0,0,0
08115,0,0,0,0,0,0
08117,0,33149,0,0,0,0
08123,1775114,0,0,6218192.096,0,84.904
08125,0,0,0,0,0,0
09001,0,117344,0,3072912,680652.53,29726.472
09003,11137,46291.73,0,335285.923,0,5487.793
09005,11466,77778,0,227830,0,634
09007,0,0,0,3239625.667,0,136950.31
09009,1868.535,131546,0,3880693.665,0,100637.665
09011,0,14645.32,17079582,393302.956,0,29477.848
09013,0,0,0,9089.221,0,1096.749
09015,0,13272,0,4621557.64,0,112600
10001,63051,0,0,147674.559,0,1182.441
10003,0,0,0,5939021.971,0,11144.106
10005,43481,0,0,0,1544720.5,10585.494
11001,0,0,0,65852.08,0,0
12001,31896.323,0,0,1083607.19,616038.46,296.032
12005,193638.742,0,0,3487218.405,906803.358,6404.569
12009,18169,0,0,4644050.629,0,65868.432
12011,51244,0,0,4773770.447,0,3716.604
12017,0,0,0,0,10605228,28565.119
12021,25696,0,0,0,0,0
12027,49827,0,0,9205,0,0
12031,96852.643,0,0,4183100.697,7642961.55,2068910.225
12033,441200.3,0,0,831392.76,2746032.514,1526.021
12039,0,231644,0,0,0,0
12047,0,0,0,21210.017,0,180761.983
12049,0,0,0,3381591.97,0,443.991
12051,232171.83,0,0,0,0,1066.168
12053,23481.872,0,0,0,0,-650.872
12055,0,0,0,128.723,0,219.277
12057,10564.42,0,0,7345584.633,9507248,283221.402
12061,4793.091,0,0,17397.174,0,384.295
12063,27574,0,0,0,9660.589,27.411
12069,0,0,0,678519.89,0,0
12071,0,0,0,7559140.57,0,7371.373
12073,0,22570,0,1566024.077,0,136.925
12077,103180,0,0,0,0,0
12081,0,0,0,7662791.18,0,43129.823
12083,28090,0,0,0,0,0
12085,101881,0,0,11844882.6,617496,22043.409
12086,23655,0,10905944,6957861.593,0,32521.095
12087,0,0,0,0,0,1386
12089,651973.687,0,0,15591.697,181932.9,14765.729
12095,78431.684,0,0,4497784.69,3257084.7,102.268
12097,0,0,0,3563865.02,0,10625.978
12099,184823.434,0,0,21664711.08,0,21308.776
12101,0,0,0,2053825.445,0,137476.084
12103,0,0,0,7255134.269,0,6217.762
12105,188985.736,0,0,20074061.98,1386522.802,39539.336
12107,267630.184,0,0,773057.25,7735364.3,29433.254
12111,0,0,15619911,1796922.1,0,161.914
12113,0,0,0,448130,0,0
12117,2376,0,0,0,0,0
12121,0,0,0,530820.407,0,1028.594
12123,372863.224,0,0,15602.13,0,0
12127,21520,0,0,9136060.791,0,13699.209
12129,0,0,0,1097995.34,0,-2.338
13001,0,0,13823828,0,0,0
13009,0,135561,0,0,0,0
13015,0,188252,0,0,12014878,22325.742
13021,275517.183,0,0,21122.163,966.668,955.478
13033,0,0,19078953,0,0,210
13039,0,0,0,0,0,1200
13051,781894.823,0,0,418463.719,519260.455,865.486
13059,0,9036,0,0,0,0
13067,0,0,0,18130116.01,0,-86.007
13073,0,58410,0,0,0,0
13077,0,0,0,126721,1532435.2,2260.762
13087,0,0,0,0,0,233
13089,23314,0,0,0,0,21
13095,14064,36561,0,0,5382.675,27.325
13099,260181.07,0,0,72071.796,176497.63,20489.504
13103,1910.305,0,0,9206216.764,129050.656,218886.951
13105,0,435894,0,0,0,0
13111,0,57416,0,0,0,0
13115,317715.96,-468860,0,4833.814,875845.138,16137.747
13117,0,213916,0,0,0,0
13121,38564.976,38829,0,12315.024,0,305.22
13125,0,0,0,0,0,6
13127,425710.055,0,0,20699.696,0,1870.245
13135,9802,0,0,0,0,0
13137,0,401704,0,0,0,0
13141,0,32881,0,0,0,0
13147,0,517349,0,20904,0,0
13149,0,0,0,8737924,2026409.2,-28966.19
13151,0,468021,0,0,0,0
13153,0,0,0,75606.963,0,264.037
13157,0,0,0,127344.59,0,331.41
13159,0,86100,0,0,0,0
13163,0,0,0,2233,0,0
13171,270793,0,0,0,0,0
13173,30,0,0,0,0,0
13175,112959.559,0,0,225448.184,10444.587,67367.221
13179,107984.199,0,0,2636.075,0,307.726
13185,367,0,0,0,0,0
13193,207524.578,0,0,4078.499,0,1562.923
13199,179,0,0,0,0,0
13205,2993,0,0,145034,0,0
13207,0,0,0,12940,20247019,12064.425
13211,0,1216,0,0,0,0
13213,0,219987,0,2211736,0,0
13215,1134,281185,0,0,0,0
13217,0,860,0,0,0,0
13233,0,0,0,107572,0,0
13237,0,0,0,0,2681924.4,9162.624
13241,121923,113324,0,0,0,0
13245,329321.857,23315.19,0,79086.667,12733.893,4232.58
13247,0,2443,0,0,0,0
13257,0,77894,0,0,0,0
13263,0,0,0,123355.82,0,276.183
13269,45198,0,0,0,0,0
13285,0,252263,0,0,0,0
13291,0,52273,0,0,0,0
13293,1382,0,0,152738.64,0,659.361
13297,6195,0,0,147759.972,0,150.028
13301,0,0,0,0,0,0
13303,707,0,0,129474,0,21
13305,481812.69,0,0,11264.831,0,9630.482
13321,0,50459,0,150.077,18.923,0
15001,426399,34092,0,0,0,691772.935
15003,164849,0,0,41329.655,1357312.1,5446388.99
15007,2895.96,32188,0,0,0,397858.001
15009,350280.69,12014.64,0,0,46441.744,905271.626
16001,20274,343944,0,0,0,0
16003,32640,0,0,0,0,0
16005,0,3353,0,0,0,77058
16009,34991,0,0,0,0,0
16013,0,3682,0,0,0,0
16015,0,40983,0,0,0,0
16017,0,1272907,0,0,0,0
16019,923455,602556,0,0,0,0
16021,0,107186,0,0,0,0
16023,0,5158,0,0,0,0
16027,0,3487,0,7.769,51930.881,0
16029,0,89922,0,0,0,0
16031,185460,52819,0,0,0,0
16033,0,12243,0,0,0,0
16035,0,1836798.68,0,0,0,0
16039,516488,161826,0,280566,0,0
16041,0,34135,0,0,0,0
16043,0,97578.65,0,0,0,0
16045,0,55598,0,0,0,0
16047,85186,704352,0,0,0,0
16049,0,3973,0,0,0,0
16051,7192,0,0,0,0,0
16053,107756,168065,0,0,0,0
16055,11019,84904,0,1692650,0,0
16059,0,0,0,0,0,38
16063,0,14473,0,0,0,0
16067,0,85252,0,80057,0,0
16069,386193.34,0,0,33224.665,0,0
16073,0,358642,0,0,0,0
16075,0,0,0,1295859,0,0
16077,348052,243830,0,0,0,0
16081,0,51364,0,0,0,0
16083,493347.14,316488,0,9545.43,39687.23,0
16085,0,39982,0,0,0,0
16087,0,1675425,0,0,0,0
17009,3,0,0,0,0,0
17011,837601,0,0,862.614,0,665.386
17019,0,0,0,231945.997,34863.734,250
17021,25753,0,0,5058.131,5421949.9,0
17023,0,0,0,0,0,299
17025,0,0,0,-2242,0,120
17027,0,0,0,0,0,474
17031,88870,0,0,292492.079,266419.82,1050.035
17037,643491,0,0,0,0,0
17039,0,0,8195548,10.554,0,52.446
17041,0,0,0,1399.346,42920.86,0
17043,111136.487,0,0,254656.18,0,47.433
17049,0,0,0,0,0,93
17051,0,0,0,1256,0,0
17053,0,0,0,5180,0,68
17057,0,0,0,0,2515794.35,8759.619
17063,15030,0,15412472,560534.005,0,0
17065,0,0,0,0,0,136
17073,903965,0,0,782.087,0,146.913
17075,755027,0,0,0,0,0
17077,0,0,0,470046,16393,0
17079,0,0,0,0,6910800.9,7322.121
17089,81514,0,0,119835,0,0
17091,10166,1751,0,35801,0,0
17093,4.331,0,0,3007761.389,0,0
17097,68811,0,0,163467.121,3500338.9,244
17099,548035,52944,18760161,0,0,-67
17103,591076,13325,0,62396,0,0
17105,1538152,0,0,0,0,0
17109,0,0,0,0,0,175
17111,0,0,0,2320,0,0
17113,1618474,0,0,0,0,-336
17115,0,0,0,1584.127,1358132.72,11644.036
17119,22745,0,0,84854.594,3548761.61,273223.78
17121,0,0,0,3501,0,0
17125,0,0,0,2223.666,2851027.6,4528.779
17127,0,0,0,-1112.705,6917934.7,0
17133,0,0,0,378.333,0,80.667
17135,0,0,0,0,4658178.366,5555.633
17137,0,0,0,0,0.97,0
17139,0,0,0,0,0,267
17141,17.64,0,19547061,1401.83,0,266.17
17143,0,0,0,166857,4318904.5,3911.469
17145,0,0,0,30840,0,0
17147,0,0,0,13129,0,0
17149,3547,0,0,0,0,45
17155,0,0,0,3372.947,1627891.1,0
17157,0,0,0,0,12511132,18346.636
17161,25027,6582,15554219,54175.396,7753.604,0
17163,18529,0,0,0,8350518,205
17167,0,0,0,9052.412,2370302.7,6652.175
17171,0,0,0,4236,0,0
17173,0,0,0,477807,0,0
17175,355841,0,0,0,0,0
17177,253969,0,0,12685,0,0
17179,309841,0,0,6419.374,8352678.6,0
17183,744961,0,0,41481,0,0
17193,0,0,0,8.716,0,174.284
17195,0,6590,0,0,0,310
17197,57708,33201,19661975,846504.346,10781133.1,10657.556
17199,0,0,0,4246.983,1713487.8,1709.177
17201,34330.989,5902,0,56249.011,0,0
17203,621710,0,0,0,0,0
18001,0,0,0,11409,0,0
18007,1867468,0,0,0,0,0
18015,0,3452,0,0,0,0
18017,21371,0,0,0,116994,0
18019,14226,0,0,0,0,0
18029,0,0,0,2450879,2128772.9,6674.045
18033,1604,0,0,0,0,0
18037,0,0,0,0,117,0
18039,37203,16038,0,0,0,0
18041,0,0,0,0,0,-8
18043,0,0,0,0,626804.28,10038.723
18051,0,0,0,0,17309120,22339.82
18055,0,0,0,3885,0,0
18057,0,0,0,478668,0,0
18063,77773,0,0,0,0,29
18065,0,0,0,62839,0,0
18073,25340,0,0,45733.336,7322884,166.748
18075,18798,0,0,0,0,0
18077,0,0,0,0,5603508.5,6858.528
18083,0,0,0,371169.64,163046.68,0
18089,6329,0,0,2312352.894,1564498.93,6698.696
18091,31047,0,0,26037.369,1997196.65,0
18093,0,0,0,22218,0,0
18095,0,0,0,6508.273,0,48.727
18097,36903,0,0,224644.014,4073509.565,10085.535
18103,0,0,0,0,0,16
18107,0,0,0,0,0,0
18109,0,0,0,0,475389.79,3756.209
18125,16030,0,0,0,11112866.46,24789.291
18127,1677,0,0,583809.511,2580542.46,0
18129,0,0,0,54559.254,2415652.7,0
18135,1221,0,0,0,0,0
18141,48066,28674,0,62264.11,7137.218,475.117
18147,0,0,0,0,15786769.9,21010.66
18153,0,0,0,4245,5949132.7,5921.268
18155,0,332280,0,0,0,0
18157,0,0,0,31682.344,126972.92,614.106
18159,627728,0,0,0,0,0
18163,0,0,0,5269,0,0
18165,0,0,0,92261,5504043.5,4758.476
18167,0,0,0,2537319.707,2001076.3,110359.205
18169,0,0,0,0,0,5
18173,0,0,0,78911.085,7098160.9,0
18177,0,0,0,2802.822,17978.483,248.695
18179,0,0,0,71251,0,0
18181,1034860,6484,0,0,0,0
19001,934122.62,0,0,0,0,128
19003,0,0,0,0,0,10
19005,0,0,0,0,967635.97,1924.033
19007,0,0,0,0,0,-23
19009,0,0,0,10059.417,0,21.583
19011,0,0,0,-125.543,0,-53.457
19013,0,0,0,36639.713,22691.902,5065.385
19015,0,0,0,0,0,45
19017,139298,0,0,428.664,0,252.396
19019,0,0,0,0,0,2
19021,956614,0,0,0,0,8
19027,911890,0,0,0,0,18
19029,1424578,0,0,220.201,0,32.259
19031,11332,0,0,5.145,0,272.875
19033,90300,0,0,774218,0,-1041
19037,0,0,0,170.651,0,204.349
19041,0,0,0,8351.341,64007.711,2020.948
19043,0,0,0,0,0,18
19045,0,0,0,13348.147,1549085.85,0
19047,262806,0,0,0,0,8
19051,0,0,0,6.368,0,21.632
19053,0,0,0,0,0,47
19055,145707,0,0,0,0,62
19057,0,0,0,1638.72,1123243.3,0
19059,528702,0,0,0,0,47
19061,0,0,0,32495,0,138
19063,3566,0,0,5.792,0,66.208
19067,233922,0,0,544,0,2.94
19069,858074,0,0,0,0,0
19073,252810,0,0,0,0,10
19075,0,0,0,0,0,125
19077,727261,0,0,0,0,28
19079,565559,0,0,0,0,31
19081,1284244,0,0,0,0,0
19087,5256,0,0,0,0,207
19089,295055,0,0,0,0,35
19095,0,0,0,0,0,7
19097,0,6048,0,-532.579,0,-399.421
19103,5604.054,0,0,14722.709,31844.687,19.6
19105,0,0,0,0,0,17
19109,43923,0,0,15.92,0,109.08
19111,0,738922,0,28919,48672.307,67070.693
19113,21329.031,0,5320785,23359.377,1388534.6,452.98
19115,0,0,0,7940.704,4693443.2,19.118
19119,0,0,0,0,0,0.98
19121,0,0,0,15.8,0,11.2
19125,0,0,0,0,0,69
19127,728786,0,0,78735.759,-264.486,18383.727
19131,975785,0,0,79.909,0,43.091
19135,0,0,0,0,104553.62,0
19137,0,0,0,0,0,12
19139,0,0,0,3043.187,1239689.4,1026.405
19141,0,0,0,0,0,0
19143,443363,0,0,42002.922,0,110.078
19145,0,0,0,0,0,-470
19147,74381,0,0,0,0,38
19151,1138492,0,0,0,0,98
19153,66909.86,0,0,234328.923,26746,304.077
19155,511041,0,0,12223.068,10905358,29570.645
19157,0,0,0,1723.123,0,173.877
19163,8974.396,0,0,54261.295,654768.85,0
19165,0,0,0,0,0,9
19169,988499.115,0,0,15947.583,375124.24,1646.062
19171,6448,0,0,9.009,0,-108.009
19173,0,0,0,0,0,32
19175,0,0,0,11217.699,0,332.301
19179,0,4152,0,0,3352272.1,10944.918
19181,0,0,0,0,0,-794
19187,0,0,0,0,0,56
19189,255373,0,0,6.564,0,211.436
19191,3485.79,0,0,0,0,0
19193,0,0,0,23986.117,6725058.7,2616.243
19195,823546,0,0,0,0,0
19197,0,0,0,0,29879,109
20001,0,0,0,1468.824,0,14.176
20003,0,0,0,0,0,0
20007,2095521,0,0,0,0,0
20009,0,0,0,105101.01,0,74.99
20015,547522,0,0,50348.456,0,-665.056
20021,0,0,0,74389.385,-3312.385,0
20023,0,0,0,2.943,0,0.057
20025,0,0,0,0,0,68
20027,0,0,0,841.82,0,0
20029,628885,0,0,0,0,0
20031,0,0,7168301,0,0,-536
20035,0,0,0,13637,0,0
20037,11148,0,0,154.772,0,24.228
20039,0,0,0,0,0,9.8
20041,0,0,0,0,0,0
20045,0,14518,0,4780.874,3604787.2,103.97
20049,732626,0,0,0,0,0
20051,0,0,0,28229,0,0
20053,855914,0,0,0,0,0
20055,0,0,0,67573.191,2157301.8,0
20057,1402798,0,0,316884,0,0
20059,0,0,0,-852.052,0,-75.948
20065,0,0,0,2.395,0,0.605
20069,1519461,0,0,0,0,0
20077,0,0,0,784.866,0,116.134
20081,0,0,0,0,0,0
20083,0,0,0,0,0,3
20085,0,0,0,800.319,0,84.681
20091,0,0,0,23858,0,0
20093,0,0,0,11.315,0,18.685
20095,0,0,0,1963.835,0,209.165
20097,427274,0,0,0,0,0
20099,0,0,0,0,0,0
20105,924145,0,0,94.314,0,112.686
20107,0,0,0,0,7491319.37,28932.658
20111,0,0,0,292027,0,0
20113,0,0,0,989.492,0,519.508
20119,0,0,0,0,0,17
20121,0,0,0,257,0,28
20123,0,0,0,508.161,0,1112.839
20125,0,0,0,15257,0,0
20131,0,0,0,-424.612,0,-191.388
20133,0,0,0,2462.761,0,261.239
20139,0,0,0,39.616,0,-34.616
20141,0,0,0,22.321,0,41.379
20143,0,0,0,168.401,0,23.599
20145,0,0,0,0,0,-62
20147,0,0,0,4134.14,0,0
20149,0,0,0,0,13358159,13949.947
20151,0,0,0,1755.872,0,187.128
20155,0,0,0,20181.806,0,18.194
20157,0,0,0,172.534,0,83.466
20159,0,0,0,78.983,0,47.017
20163,0,0,0,-70.361,0,-7.639
20165,0,0,0,7.281,0,4.719
20167,0,0,0,7724.399,0,158.601
20173,0,0,0,730218.982,0,372.018
20175,0,0,0,144177,0,0
20177,46753,0,0,12735.883,1097016.1,0
20181,0,0,0,-1203.69,0,-186.31
20185,0,0,0,14.021,0,34.979
20187,0,0,0,0,0,0
20189,101.395,0,0,484.001,0,97.604
20191,0,0,0,3080.386,0,89.614
20193,0,0,0,84.002,0,40.158
20199,0,0,0,77.333,0,6.947
20201,0,0,0,7537.223,0,80.777
20203,299050,0,0,0,0,0
20209,0,0,0,47607.312,2061990.99,5934.738
21015,24536,0,0,0,3697699.4,11208.64
21017,0,0,0,0,0,976
21037,0,0,0,0,0,0
21041,0,0,0,0,13142149,11493.85
21049,0,0,0,368823.33,123985.95,435.718
21059,0,0,0,757.061,2671693.5,11839.468
21067,0,0,0,406.418,0,2.582
21089,13252,0,0,0,0,0
21091,216632.156,0,0,21204.157,3122713.7,0
21093,15857,0,0,0,0,0
21101,0,0,0,0,2058160.2,3525.849
21111,0,193332,0,84826.702,10787865.3,0
21125,22007,83579,0,0,0,0
21127,0,0,0,200903,2735499.7,12213.312
21143,0,486904,0,0,0,0
21145,0,0,0,6333,6956239,9841.964
21157,0,1429073,0,262449.035,0,1992.605
21161,0,0,0,0,8248490.6,15820.391
21167,0,115926,0,106638.24,2849434.2,5334.535
21177,0,0,0,0,12860104.62,4492.473
21183,0,0,0,0,2769838.3,554967.688
21185,0,0,0,0,0,0
21191,22646,0,0,0,0,0
21199,0,0,0,0,995130.73,2244.272
21207,0,966400,0,0,0,0
21217,11750.58,0,0,0,0,0
21223,0,0,0,366051,7633784.36,26408.634
21233,0,0,0,-45.79,2633881.52,744692.274
21239,0,0,0,0,-57,-57
22001,0,0,0,3873771,0,4
22005,0,0,0,1870205.43,0,0
22011,337204.15,0,0,25530.869,0,12710.975
22017,0,0,0,2976752,0,0
22019,72666.679,0,0,7654456.96,2863661.6,2275365.595
22023,0,0,0,10260.6,0,0
22029,0,1044561,0,0,0,0
22031,402836.31,0,0,312501.647,3043574.1,38883.936
22033,518711.75,0,0,4034558.233,0,283835.05
22039,0,0,0,962345,0,0
22045,1387.675,0,0,12.325,0,0
22047,0,0,0,12337337.62,0,10967.422
22049,303181.89,0,0,143422.92,0,0
22051,0,0,0,4284621,0,0
22055,0,0,0,250603,0,0
22061,0,0,0,47207,0,0
22069,357626.459,0,0,56773.428,0,0
22071,0,0,0,1497844,0,0
22073,262129.008,0,0,3080303.99,0,0
22075,0,0,0,128509.457,0,0.633
22077,0,0,0,35305.096,11000945,27340.275
22079,0,0,0,719910.67,3935532.19,2840024.2
22081,0,0,0,0,0,0
22087,0,0,0,38667.11,0,25371
22089,0,0,9367751,9534776.362,0,3447.602
22093,0,0,0,278978,0,74925.71
22101,0,0,0,486935,0,0
22109,0,0,0,9442,0,0
22117,420958.71,0,0,3437.361,0,6044.007
22119,0,0,0,220,0,0
22121,0,0,0,48353,0,0
22125,109900.15,0,7586643,4845.846,0,0
23001,280982,457640.8,0,247.874,0,0
23003,391565,7607,0,0,0,95182
23005,144119.66,190159,0,2373998.1,27569.268,204376.073
23007,1070121.207,98278,0,465197.371,0,1453.424
23009,726701.072,29720,0,1411732.226,0,7319.7
23011,0,171346.59,0,0,0,0
23013,10740,0,0,0,0,0
23015,199411.342,0,0,0,0,3130.658
23017,606106.723,325263,0,170112,35182.506,156157.903
23019,207590.532,957028.14,0,394236.299,0,2843.5
23023,0,79932,0,0,0,0
23025,550507.01,978708.28,0,6249.937,0,39862.667
23027,11083.05,0,0,0,0,188
23029,559821.644,116187,0,51614.352,0,228
23031,0,148585,0,0,0,0
24001,126411.68,0,0,8992.216,1487762.012,2973.039
24003,25953,0,0,89438.697,6300947.1,51545.121
24005,10957,0,0,47373.955,649860.499,1934.543
24009,0,0,14264305,137584,0,0
24015,2129.49,0,0,315336,0,0
24017,8812,0,0,0,3888782.424,44578.594
24019,0,0,0,0,0,4362
24021,25783,0,0,0,0,0
24023,321670,27622,0,0,0,0
24025,2316,1699398,0,64105.606,0,29181.394
24027,7051,0,0,0,0,0
24029,5298,0,0,0,0,0
24031,18632,0,0,272862.178,1012963.4,12877.825
24033,15934.46,0,0,1865245.609,2198153.5,15274.474
24035,0,0,0,0,0,0
24039,20625.923,0,0,0,0,750.857
