County,Renewable,Hydro,Nuclear,Natural.Gas,Coal,Other
13245,360795.732,17657,0,25938.663,62462.625,3488.984
13247,0,1511,0,0,0,0
13257,0,35087,0,0,0,0
13263,0,0,0,307383.77,0,49.232
13269,14020,0,0,0,0,0
13285,0,132173,0,0,0,0
13291,0,15051,0,0,0,0
13293,0,0,0,67397.318,0,10.682
13297,0,0,0,561413.342,0,111.658
13301,0,0,0,0,0,121
13303,0,0,0,216958,0,104.86
13305,496630.4,0,0,5545.246,0,12006.163
13321,0,27531,0,145.154,24.846,0
15001,382503,44568,0,0,0,699353.003
15003,97940.653,0,0,35250.173,1376802.2,5714666.915
15007,1767,37586.73,0,0,0,412669.003
15009,237288.22,10986,0,0,47233.525,1058084.514
16001,23697,574709,0,0,0,0
16003,32982,0,0,0,0,0
16005,0,5925,0,0,0,77631
16009,36115,0,0,0,0,0
16013,0,8742,0,0,0,0
16015,0,41992,0,0,0,0
16017,0,1468037,0,0,0,0
16019,610720,1024687,0,0,0,0
16021,0,87193,0,0,0,0
16023,0,11801,0,0,0,0
16027,0,0,0,0,37964,0
16029,0,205471,0,0,0,0
16031,175045,435475,0,0,0,0
16033,0,13019,0,0,0,0
16035,0,2333691,0,0,0,0
16039,162734,224802,0,137803,0,0
16041,0,88019,0,0,0,0
16043,0,96197,0,0,0,0
16045,0,67100,0,0,0,0
16047,48088.98,1120726,0,0,0,0
16049,0,4026,0,0,0,0
16051,3245.76,0,0,0,0,0
16053,173,221019,0,0,0,0
16055,0,90452,0,850960,0,0
16059,0,0,0,0,0,26
16063,0,47807,0,0,0,0
16067,0,181668,0,80297,0,0
16069,405287.32,0,0,38553.681,0,0
16073,0,657632,0,0,0,0
16077,31061,586802,0,0,0,0
16081,0,56595,0,0,0,0
16083,363025.16,776385,0,3130.007,45447.993,0
16085,0,50909,0,0,0,0
16087,0,2923918,0,0,0,0
17009,1196,0,0,0,0,0
17011,812189,0,0,154.445,0,78.555
17019,0,0,0,221505.343,34382.005,332
17021,24479,0,0,4093.152,5100815.8,0
17023,0,0,0,0,0,352
17025,0,0,0,30294,0,256
17027,0,0,0,0,0,540
17031,100092,0,0,268814.653,4202198.05,6900.637
17033,0,0,0,0,764436.45,2637.556
17037,661211,0,0,0,0,0
17039,0,0,8671466,2.411,0,29.589
17041,0,0,0,1101.962,49117.015,0
17043,410874.506,57136,19256360,111529.269,0,46.635
17049,0,0,0,0,0,101
17051,0,0,0,4362,0,0
17053,0,0,0,20449,0,0
17057,0,0,0,0,2088229.35,13253.605
17063,0,0,14714323,501697,0,0
17065,0,0,0,0,0,49
17073,6254,0,0,849.115,0,130.885
17075,217441,0,0,0,0,0
17077,0,0,0,242159,11715.66,0
17079,0,0,0,0,7386865.5,6269.501
17089,80736,0,0,106758.614,0,15.386
17091,13372,1552,0,52441.16,0,0
17093,41.284,0,0,2195420.236,0,0
17095,0,0,0,0,0,0
17097,71856,0,0,119768.626,3889826.6,370.779
17103,307138,16608,0,31872,0,0
17105,1572234,0,0,0,0,0
17109,0,0,0,0,0,80
17111,0,0,0,10685,0,0
17113,1406594,0,0,0,0,-301
17115,519.246,0,0,1056.85,1557194.88,8531.022
17119,27304,0,0,142330.773,3600693.27,247400
17121,0,0,0,16816,0,0
17125,0,0,0,880.753,2933688.1,4639.103
17127,0,0,0,17401.841,7709210.2,0
17133,0,0,0,232.416,0,335.584
17135,0,0,0,0,4994185.11,11427.86
17137,0,0,0,0,865370.89,3009.113
17139,0,0,0,0,0,926
17141,0,0,18202495,982.171,0,199.829
17143,0,0,0,230708.46,4860846.94,3538.639
17145,0,0,0,136899,0,0
17147,0,0,0,74605,0,0
17149,3798,0,0,0,47625.821,719.179
17155,0,0,0,2379.089,2193432.9,0
17157,0,0,0,0,13435227,10686.569
17161,24957,8920,15201525,19538,4860,0
17163,19034,0,0,0,0,97
17167,0,0,0,23145.559,2255702.5,4477.94
17171,0,0,0,4373,0,0
17173,0,0,0,634235,0,0
17175,439092,0,0,0,0,0
17177,253986,0,0,0,0,0
17179,309725,0,0,6880.951,9177100,0
17183,21935,0,0,27083.464,155094.54,0
17191,0,0,0,0,0,105
17193,0,0,0,0.404,0,142.596
17195,0,6771,0,0,0,308
17197,31697,42407,19777027,761852.799,11010711.2,54210.412
17199,0,0,0,13347,1845774.5,1181.459
17201,37763,7068,0,63715,0,0
18001,0,0,0,0,11597,0
18007,2069197,0,0,0,0,0
18015,0,39520,0,0,0,0
18017,23574,0,0,0,124409,0
18019,20150.76,0,0,0,0,0
18029,0,0,0,4028148,3909548,9448.033
18037,0,0,0,0,349,0
18039,32369,14228,0,0,0,0
18041,0,0,0,0,0,-163
18043,0,0,0,0,734205.24,12141.763
18051,0,0,0,0,17583015,28405.195
18055,0,0,0,16601,0,0
18057,0,0,0,349969,0,0
18063,65050,0,0,0,0,28
18065,0,0,0,32280,0,0
18073,5229.28,0,0,57459.643,7546407.9,105.491
18075,15179,0,0,0,0,0
18077,0,0,0,0,7943909,4358.003
18083,0,0,0,53474,0,0
18089,0,0,0,2304997.041,4437227.84,6536.054
18091,37427,0,0,22667.864,2939699.15,0
18093,0,0,0,38742,0,0
18095,0,0,0,13974.662,0,134.338
18097,15136.347,0,0,181869.061,3647352.23,9403.828
18103,0,0,0,0,566.359,321.641
18107,0,0,0,0,459.96,2
18109,0,0,0,0,1005383,8160.984
18125,0,0,0,0,10817700.86,31136.551
18127,0,0,0,669776.389,2780500.64,0
18129,0,0,0,61563.486,2059260.5,0
18141,48700,27578,0,48421.144,21866.069,240.258
18147,0,0,0,0,16359986.5,31342.062
18153,0,0,0,0,6995942.9,10190.108
18155,0,306443,0,0,0,0
18157,0,0,0,14313.814,145190.14,8128.176
18161,2083,0,0,0,0,0
18163,0,0,0,12820,0,0
18165,0,0,0,73500,5687133.8,2748.22
18167,0,0,0,2411949.187,3790373.2,84345.613
18169,0,0,0,0,0,26
18173,0,0,0,53533.927,7012025.1,0
18177,0,0,0,5731.493,230682.4,498.111
18179,0,0,0,89239,0,0
18181,1266755,21010,0,0,0,0
19001,542869.38,0,0,0,0,89
19003,0,0,0,0,0,65
19005,0,0,0,0,1363070.1,3634.911
19007,0,0,0,0,0,1630
19009,0,0,0,11457.966,0,11.034
19011,0,0,0,703.627,0,199.373
19013,0,0,0,42779.097,18936.511,2611.392
19015,0,0,0,0,0,155
19017,3864,0,0,102.916,0,174.084
19019,0,0,0,0,0,249
19021,952477,0,0,0,0,9
19027,874230,0,0,0,0,18
19029,0,0,0,119.176,0,103.824
19031,0,0,0,104.404,0,93.596
19033,82411,0,0,464430,0,-51
19037,0,0,0,275.146,0,186.854
19041,0,0,0,8701.369,12765,276.631
19043,27966,0,0,0,0,114
19045,0,0,0,4724.191,1686185.81,0
19047,1400,0,0,0,0,10
19051,0,0,0,14.917,0,25.083
19053,0,0,0,0,0,231
19055,0,0,0,0,0,96
19057,0,0,0,2409.801,1201413.2,0
19059,473478,0,0,0,0,51
19061,0,0,0,15466.205,102350.796,113.999
19063,3818,0,0,0,0,78
19067,218260,0,0,521,0,30
19069,568237,0,0,0,0,0
19073,47121,0,0,0,0,34
19075,0,0,0,0,0,63
19077,0,0,0,0,0,76
19079,543964,0,0,0,0,27
19081,1326358,0,0,0,0,0
19087,0,0,0,0,0,892
19089,292992,0,0,0,0,15
19095,0,0,0,0,0,0
19097,0,8451,0,-378.295,0,-312.705
19103,8868.266,0,0,7454.545,49922.041,24.5
19105,0,0,0,22.654,0,74.346
19109,42734,0,0,3.689,0,75.311
19111,0,910383,0,0,0,16
19113,15425.332,0,5215229,25942.482,1473187.19,702
19115,0,0,0,2476.434,4290700,-217.418
19119,0,0,0,0,0,18
19121,0,0,0,21.053,0,8.947
19125,0,0,0,3724.63,50242.37,-142
19127,27199,0,0,1859.417,348415.87,83644.715
19131,886121,0,0,72.365,0,75.635
19135,0,0,0,0,121988.83,0
19137,0,0,0,0,0,103
19139,0,0,0,1997.268,986392.5,1300.233
19141,0,0,0,0,0,0
19143,418532,0,0,16.847,0,189.153
19145,0,0,0,0,0,-575
19147,72763,0,0,0,0,73
19151,804396,0,0,0,0,50
19153,63284.98,0,0,298441.647,23064,362.353
19155,484503,0,0,8224.41,11952114,26947.2
19157,0,0,0,1088.834,0,192.166
19163,9006.54,0,0,25049.726,797860.35,0
19165,0,0,0,0,0,13
19169,910968.59,0,0,15.936,421539.54,2597.935
