County,Renewable,Hydro,Nuclear,Natural.Gas,Coal,Other
04003,0,0,0,350713.7,1272660.3,131
04005,0,3658363,0,0,15876071,11997.423
04007,51101,0,0,0,0,0
04012,0,76809,0,0,0,0
04013,397417,321301,31933916,24167091.68,0,-9.094
04015,26660,2739906,0,3019783,0,0
04017,383482.29,0,0,7805.302,7166796.34,28433.258
04019,33168.979,0,0,793131.591,84443.932,0
04021,3703,0,0,1589049.082,0,45.038
04023,0,0,0,18800,0,0
04025,74838,0,0,0,0,0
04027,428462,0,0,348636.14,0,1394.864
05001,11086,0,0,0,0,0
05003,438582.09,0,0,81004.633,0,12620.177
05005,0,154430,0,0,0,0
05007,0,0,0,0,3788953.8,2139.168
05011,61388,0,0,0,0,0
05015,0,108635,0,0,0,0
05019,0,46665,0,0,0,0
05021,0,0,0,0,0,0
05023,0,158840,0,0,0,0
05029,0,85275,0,0,0,0
05031,0,0,0,187172.2,0,6.796
05033,0,70717,0,0,0,0
05041,117687.49,273562,0,49632.305,0,0
05047,0,89730,0,114407.58,0,51.42
05051,0,214414,0,0,0,0
05055,0,0,0,21520,0,0
05057,0,0,0,70583.941,278580.06,0
05059,0,27177,0,3705126,0,0
05063,0,25317,0,0,10416551,3466.965
05065,626.62,0,0,0,0,0
05069,329373.052,0,0,1515477.656,9495062.1,11530.192
05073,0,0,0,-951,0,0
05081,642233.61,0,0,53877.244,98682.16,18831.987
05089,0,493696,0,0,0,0
05093,0,0,0,687806.91,4353100.7,13429.359
05103,0,0,0,198269.01,0,1025.988
05107,0,0,0,0,0,-158
05109,0,27709,0,0,0,0
05115,0,347751,15493131,0,0,0
05119,30764.202,96260,0,361117.178,0,8
05137,0,20704,0,0,0,0
05139,0,0,0,9922450.28,0,0
05143,28629,0,0,103417,0,0
05147,0,0,0,46502,0,0
06001,614416.565,0,0,241938,0,12310.435
06005,7520.572,784302,0,527.428,0,0
06007,100277,2824411,0,9303,0,0
06009,0,400678,0,0,0,0
06011,183485.68,0,0,2697290.283,0,0
06013,394499,0,0,17433245.52,0,123158.295
06017,0,1519406,0,10151.82,0,0
06019,523235.51,2756519,0,1061056.849,0,0
06021,0,8651,0,0,0,0
06023,336776.046,0,0,413932.939,0,4132.01
06025,3881040,297730,0,1009311.332,0,205.178
06027,1405860,195475,0,0,0,0
06029,4460471.718,372742,0,23845204.86,269107.32,21243.92
06031,96086,0,0,115421,0,0
06033,1252871,7223,0,0,0,0
06035,199815.14,29435,0,30941.859,0,0
06037,1125324.911,1211195,0,19762083.19,0,215494.567
06039,61693,587087,0,45731,0,0
06043,0,229727,0,0,0,0
06045,0,32889,0,0,0,0
06047,80017,110605,0,0,0,0
06051,211264,193399,0,0,0,0
06053,40265,0,0,5580936,0,0
06055,6850.279,0,0,781.721,0,0
06057,0,351768,0,0,0,0
06059,209196.156,13338,0,1670350.814,0,0
06061,283511.96,1455167,0,580131.036,0,346
06063,222990.71,1171668,0,0,0,0
06065,2184065.85,131404,0,5584555.12,0,101.028
06067,250461.08,522245,0,5264178.92,0,0
06071,735629.75,1526120,0,13287115.96,924570.83,0
06073,325276.622,42700,794940,9793514.952,0,606.866
06075,14093,0,0,31597.362,0,85187.638
06077,139647.664,33096,0,627032.058,64574.408,20130.347
06079,23787,9012,17712468,229817,0,0
06081,95398,0,0,53808,0,0
06083,40491,0,0,339913.46,0,0
06085,52381.6,0,0,4860722.289,0,384.511
06087,30882,0,0,14534.838,0,184.162
06089,1010726.85,5735326,0,154128.154,0,0
06091,0,27212,0,0,0,0
06093,60320.284,321543,0,0,0,0
06095,2699918,40556,0,426781.216,0,0
06097,5843976,11305,0,11383.02,0,0
06099,4951,26767,0,2068360.393,0,1964.607
06101,0,0,0,1758547,0,0
06103,15,88436,0,24367,0,0
06105,0,446055,0,0,0,0
06107,64867,69076,0,0,0,0
06109,168533,2563423,0,0,0,0
06111,20171.585,2219,0,1552307.415,0,0
06113,205891.61,0,0,424.395,0,0
06115,10852,1259648,0,0,0,0
08001,0,0,0,235973.115,2962284.5,488.369
08003,198363,0,0,4327.828,0,536.172
08005,21480,0,0,0,0,0
08009,0,0,0,0,0,0
08011,263997,0,0,0,0,-128
08013,1517,30481,0,11309.486,1005559.1,0
08015,0,1457,0,0,0,0
08019,0,-145104,0,0,0,0
08029,0,0,0,275.376,0,31.624
08031,45063.199,0,0,137067.124,745548.66,0
08035,0,0,0,0,0,0
08037,0,0,0,15570,0,7
08041,15764.299,106978,0,1569578.513,2883107.369,1918.821
08043,0,0,0,0,223647,0
08045,3174,59999,0,26308,0,0
08049,0,0,0,0,0,0
08051,0,172119,0,0,0,0
08055,19581,0,0,0,0,0
08059,10337,0,0,139134.678,141588.02,0
08063,201211,0,0,0,0,3044
08065,0,-93436,0,0,0,0
08067,0,30174,0,0,0,0
08069,8603,604674,0,31279,2116057.4,934.571
08071,0,0,0,1.594,0,22.406
08073,1071376,0,0,140058.57,0,1302.433
08075,2088950,0,0,0,0,0
08077,0,44388,0,395.02,0,23.98
08081,0,0,0,8815.684,9164975,17.329
08083,0,21068,0,0,0,0
08085,0,355299,0,0,550914.57,2348.433
08087,0,0,0,260202.158,3264807.31,0
08089,0,0,0,0,0,73
08093,0,0,0,0,0,0
08097,0,12874,0,0,0,0
08099,532759,0,0,0,0,16
08101,3381,0,0,980230.65,8988890.3,-462
08103,0,7646,0,0,0,0
08107,0,0,0,2615.196,2473640.7,871.056
08109,0,0,0,0,0,0
08113,0,8210,0,0,0,0
08115,0,0,0,0,0,0
08117,0,35914,0,0,0,0
08123,1697735,0,0,6961303,0,0
09001,0,91475,0,2966240,95875.426,29795.574
09003,12776,34329,0,389006.921,0,3317.854
09005,12329,69678,0,0,0,497
09007,0,0,0,4233851.54,0,28213.407
09009,736.398,94833,0,3912546.48,0,15758.952
09011,0,13889,17077887,375230.554,0,29919.395
09013,0,0,0,123474.413,0,32.583
09015,0,10653,0,4536819,0,141930.003
10001,43874,0,0,69480.947,30226,1108.053
10003,43323.618,0,0,6988835.701,0,6212.67
10005,43853,0,0,0,1392476.5,14303.481
11001,0,0,0,62387.78,0,9399
12001,2862,0,0,1233692.227,668383.16,495.615
12005,205791.167,0,0,3831364.676,842194.548,6745.388
12009,18508,0,0,218454.757,0,259.24
12011,48292,0,0,5434123.713,0,61017.956
12017,0,0,0,0,10033836,30932.331
12021,30662,0,0,0,0,0
12027,52048,0,0,297035.6,0,82.4
12031,67213.141,0,0,6048618.493,6953532.37,659682.944
12033,416492.52,0,0,1160825.35,2411504.814,2121.436
12039,0,144480,0,0,0,0
12047,0,0,0,0,0,232293.07
12049,0,0,0,3934940.62,0,2908.334
12051,213747.16,0,0,0,0,17061.839
12053,0,0,0,0,0,0
12055,0,0,0,165.663,0,313.337
12057,12085.84,0,0,7136510.229,9515905.3,342295.444
12061,0,0,0,22535,0,0
12063,29350,0,0,0,1580.069,-79.069
12065,0,0,0,0,0,0
12069,0,0,0,553320,0,0
12071,0,0,0,9184568.06,0,5964.136
12073,0,6031,0,1433576.75,0,-0.747
12077,104303,0,0,0,0,0
12081,0,0,0,8490691.3,0,210752.95
12083,26550,0,0,0,0,0
12085,88337.985,0,0,14611653.86,777535.54,47600.472
12086,24784,0,7610476,7020863.5,0,97958.417
12087,0,0,0,0,0,1083
12089,565333.437,0,0,0,218814.59,15593.974
12095,67399.011,0,0,4902236.375,2875919.7,6667.505
12097,0,0,0,3036082.7,0,10575.264
12099,226315.329,0,0,24356303.8,0,28488.931
12101,0,0,0,2682419.13,0,46255.903
12103,0,0,0,6857813.691,0,5619.348
12105,205168.731,0,0,22001751.35,2415240.8,52871.753
12107,253705.329,0,0,1064430.43,7571944.5,26598.524
12111,0,0,10259459,1899567.66,0,97.366
12113,0,0,0,945739,0,0
12117,0,0,0,0,0,0
12121,0,0,0,525241.656,0,2390.341
12123,370801.62,0,0,13962.751,0,0
12127,20780,0,0,9739112.664,0,18563.736
12129,0,0,0,1068094.581,0,-31.582
13001,0,0,14383437,0,0,0
13009,0,27429,0,0,0,0
13015,0,66606,0,0,9559239.5,6546.542
13021,0,0,0,0,0,0
13033,0,0,19558197,0,0,537
13039,0,0,0,0,0,1217
13051,763546.321,0,0,635944.183,240518.035,4429.682
13059,0,2254,0,0,0,0
13067,0,0,0,11938414.21,41155.065,986.733
13071,0,0,0,0,0,0
13073,0,48399,0,0,0,0
13077,0,0,0,210475.09,2158681.4,3308.466
13087,0,0,0,0,0,151
13089,23989,0,0,0,0,16
13095,0,18177,0,0,-2084.736,-199.264
13099,268547.85,0,0,75085.139,187877.87,18544.138
13103,1659.476,0,0,10065022.09,64875.389,304768.051
13105,0,147417,0,0,0,0
13111,0,13212,0,0,0,0
13113,0,0,0,0,0,0
13115,355363.84,-440700,0,5799.687,1470742.106,15434.112
13117,0,105604,0,0,0,0
13121,0,18436,0,0,0,150
13125,0,0,0,0,0,39.2
13127,432246.035,0,0,21595.712,0,3322.929
13135,5878,0,0,0,0,0
13137,0,169888,0,0,0,0
13141,0,-128592,0,0,0,0
13147,0,283800,0,68930,0,0
13149,0,0,0,11911689.38,4887088,-10310.366
13151,0,165035,0,0,0,0
13153,0,0,0,381828.34,0,225.658
13157,0,0,0,371568.27,0,505.734
13159,0,27175,0,0,0,0
13163,0,0,0,2980.18,0,0
13175,79430.794,0,0,138484.244,27541.987,49327.751
13179,102876.764,0,0,2057.346,0,934.89
13185,0,0,0,0,0,5
13193,203375.275,0,0,1.117,0,894.609
13205,0,0,0,320340.22,0,314.779
13207,0,0,0,129830,19982113,7882.848
13211,0,520,0,0,0,0
13213,0,483285,0,4029611,0,0
13215,5240,150317,0,0,0,0
13217,0,2011,0,0,0,0
13219,0,0,0,0,0,0
13233,0,0,0,290157,0,0
13237,0,0,0,0,2086313.5,12965.46
13241,125424,56583,0,0,0,0
13245,360869.201,18610,0,70736.815,10954.825,3009.161
13247,0,1095,0,0,0,0
13257,0,31087,0,0,0,0
13263,0,0,0,379290.82,0,258.178
13269,48027,0,0,0,0,0
13285,0,95195,0,0,0,0
13291,0,16214,0,0,0,0
13293,0,0,0,389843,0,0
13297,0,0,0,523559.522,0,437.478
13301,0,0,0,0,0,20
13303,0,0,0,308007,0,52.92
13305,468318.38,0,0,6807.899,0,8351.724
13321,0,19359,0,307.871,33.129,0
15001,415685,55873,0,0,0,691854.002
15003,92422,0,0,47036.295,1497519.4,5599382.527
15007,2070,37698,0,0,0,409576.998
15009,261761.09,21010,0,0,39820.919,997794.347
16001,21708,559330,0,0,0,0
16003,36046,0,0,0,0,0
16005,0,5083,0,0,0,69258.97
16009,35341,0,0,0,0,0
16013,0,6539,0,0,0,0
16015,0,49527,0,0,0,0
16017,0,1391336,0,0,0,0
16019,626018,1065954,0,0,0,0
16021,0,106759,0,0,0,0
16023,0,10268,0,0,0,0
16027,0,0,0,0,41423.85,0
16029,0,106449,0,0,0,0
16031,223667,175182,0,0,0,0
16033,0,15362,0,0,0,0
16035,0,1995479,0,0,0,0
16039,285531,260800,0,125691,0,0
16041,0,41511,0,0,0,0
16043,0,82454,0,0,0,0
16045,0,61617,0,0,0,0
16047,54616.62,865407,0,0,0,0
16049,0,4586,0,0,0,0
16051,8402.52,0,0,0,0,0
16053,23210,179014,0,0,0,0
16055,9776,82967,0,1221602,0,0
16059,0,0,0,0,0,19
16063,0,48514,0,0,0,0
16067,0,135482,0,76510,0,0
16069,388194.42,0,0,33363.586,0,0
16073,0,464505,0,0,0,0
16075,0,0,0,425263,0,0
16077,380069.02,352580,0,0,0,0
16081,0,57359,0,0,0,0
16083,421922.6,463803.73,0,15737.699,35313.301,0
16085,0,52931,0,0,0,0
16087,0,2299606,0,0,0,0
17009,3473,0,0,0,0,0
17011,826349,0,0,258.291,0,206.709
17019,0,0,0,226998.16,31073.441,359.152
17021,25090,0,0,2938.826,5139572.2,0
17023,0,0,0,0,0,349
17025,0,0,0,17213,0,150
17027,0,0,0,0,0,575
17031,89292,0,0,277680.36,2426636.33,832.617
17037,666256,0,0,0,0,0
17039,0,0,9373726,0,0,0
17041,0,0,0,1838.127,44741.157,0
17043,386406.05,50518,19594999,143637.742,0,-128.892
17049,0,0,0,0,0,116
17051,0,0,0,5475,0,0
17053,0,0,0,65624,0,0
17057,0,0,0,0,2810693.23,7512.746
17063,16315,0,14802000,627592.005,0,0
17065,0,0,0,0,0,12
17073,316836,0,0,915.556,0,172.444
17075,714620,0,0,0,0,0
17077,0,0,0,1236047,16561.78,0
17079,0,0,0,0,5515251.2,6209.81
17089,79851,0,0,186213,0,0
17091,11842,1879,0,32176,0,0
17093,36.057,0,0,4980627.623,0,0
17095,0,0,0,0,0,0
17097,53347,0,0,181814.738,3305242.3,441
17099,15577,0,0,0,0,0
17103,474653,13581,0,112110,0,0
17105,1631406,0,0,0,0,0
17109,0,0,0,0,0,72
17111,0,0,0,6263,0,0
17113,1686433,0,0,0,0,-331
17115,0,0,0,1318.996,1392259.08,5622.927
17119,23982,0,0,209053.746,2907445.23,259707
17121,0,0,0,15794,0,0
17125,0,0,0,1495.598,2690763.3,5465.079
17127,0,0,0,19793.441,6489038.6,0
17133,0,0,0,196.899,0,361.101
17135,0,0,0,0,5054698.48,5577.513
17137,0,0,0,0,4322,0
17139,0,0,0,0,0,2740
17141,0,0,18318278,1157.233,0,156.767
17143,0,0,0,150824.327,4397732.01,4048.635
17145,0,0,0,91213,0,0
17147,0,0,0,63509,0,0
17149,3554,0,0,0,3913.355,293.645
17155,0,0,0,4173.224,2140558.8,0
17157,0,0,0,0,12268806,16829.998
17161,18494,10137,15505972,6994,6466,0
17163,18438,0,0,0,3263897,152
17167,0,0,0,12087.32,1945330.7,4811.013
17171,0,0,0,8790,0,0
17173,0,0,0,1072844,0,0
17175,427819,0,0,0,0,0
17177,245567,0,0,15247.82,0,0
17179,324266,0,0,7371.792,8159219.2,0
17183,82225,0,0,111785,0,0
17191,0,0,0,0,0,84
17193,0,0,0,0,0,200
17195,0,6463,0,0,0,259
17197,65512,23313,18806334,1325109.364,9247924.57,46671.461
17199,0,0,0,9054.551,1729152.3,1314.124
17201,39778.105,5317,0,84808.895,0,0
17203,81881,0,0,0,0,0
18001,0,0,0,0,10945,0
18007,1968737,0,0,0,0,0
18015,0,18192,0,0,0,0
18017,22647,0,0,0,139392,0
18019,18030,0,0,0,0,0
18029,0,0,0,6637009,2810719.3,6398.768
18037,0,0,0,0,242,0
18039,37549,12875,0,0,0,0
18041,0,0,0,0,0,5
18043,0,0,0,0,239201.2,4470.798
18051,0,0,0,0,18613161,22424.898
18055,0,0,0,16532,0,0
18057,0,0,0,820513,0,0
18063,54816,0,0,0,0,29
18065,0,0,0,73391,0,0
18073,16790,0,0,80633.407,5902676.2,212.416
18075,17333,0,0,0,0,0
18077,0,0,0,0,5940653.4,4963.63
18083,0,0,0,102068,0,0
18089,0,0,0,2607905.692,2013096.74,5258.15
18091,33037,0,0,13299.03,2327716.92,0
18093,0,0,0,67872,0,0
18095,0,0,0,18269.212,0,49.788
18097,12261.85,0,0,236246.91,3700945.89,8059.842
18103,0,0,0,0,540.397,28.603
18107,0,0,0,0,0,0
18109,0,0,0,0,310539.47,2999.531
18125,0,0,0,0,10108657.39,19969.568
18127,0,0,0,692126.975,2155988.04,0
18129,0,0,0,65603.535,2304261.5,0
18141,49518,21770,0,56098.406,15426.92,294.445
18147,0,0,0,0,18762347.3,17221.697
18153,0,0,0,0,5578017.5,6153.548
18155,0,371288,0,0,0,0
18157,0,0,0,22308.461,155371.13,1095.771
18159,50437,0,0,0,0,0
18161,2192,0,0,0,0,0
18163,0,0,0,11128,0,0
18165,0,0,0,122625.032,4736585.5,5819.496
18167,0,0,0,3206018.271,1600595,66219.778
18169,0,0,0,0,0,57
18173,0,0,0,87011.179,6875390.8,0
18177,0,0,0,3838.114,23907.675,64.211
18179,0,0,0,156646,0,0
18181,1241679,9380,0,0,0,0
19001,641283,0,0,0,0,293
19003,0,0,0,0,0,8
19005,0,0,0,0,1132513.8,4339.188
19007,0,0,0,0,0,2187
19009,0,0,0,45374,0,0
19011,0,0,0,408.041,0,87.959
19013,0,0,0,41242.043,17505.168,5738.789
19015,0,0,0,0,0,165
19017,40251,0,0,98.036,0,160.964
19019,0,0,0,0,0,726
19021,1008055,0,0,0,0,7
19027,930599,0,0,0,0,107
19029,1362913,0,0,245.693,0,123.307
19031,108,0,0,61.129,0,232.871
19033,86967,0,0,868238,0,900
19037,0,0,0,358.735,0,255.265
19041,0,0,0,7214.784,3005,147.216
19043,146983,0,0,0,0,139
19045,0,0,0,3975.05,1252815.95,0
19047,258629,0,0,0,0,6
19051,0,0,0,0,0,18
19053,0,0,0,0,0,182
19055,0,0,0,0,0,129
19057,0,0,0,2669.553,1162305.4,0
19059,505574,0,0,0,0,44
19061,0,0,0,82506.379,-377.379,267
19063,2928,0,0,0,0,29
19067,219089,0,0,526,0,0
19069,589934,0,0,0,0,0
19073,97506,0,0,0,0,43
19075,0,0,0,0,0,75
19077,246517,0,0,0,0,125
19079,569634,0,0,0,0,51
19081,1299952,0,0,0,0,0
19087,0,0,0,0,0,1459
19089,315656,0,0,0,0,25
19095,0,0,0,0,0,27
19097,0,5591,0,718.53,0,-148.53
19103,5379.171,0,0,10453.843,21947.505,74.48
19105,0,0,0,0,0,21
19109,43258,0,0,6.573,0,73.427
19111,0,754072,0,18347,117000,0
19113,12156.999,0,4346995,37586.006,1500047,913
19115,0,0,0,6395.717,5156266.2,34.124
19119,0,0,0,0,0,11
19121,0,0,0,19.5,0,8.5
19125,0,0,0,4279.046,21061.954,271
19127,424032,0,0,73479.472,137090.733,42604.797
19131,953036,0,0,85.483,0,73.517
19135,0,0,0,0,103685.51,0
19137,0,0,0,0,0,12
19139,0,0,0,2038.92,780646.94,1015.136
19141,0,0,0,0,0,0
19143,463087,0,0,41555.815,0,269.525
19145,0,0,0,0,0,-236
19147,76194,0,0,0,0,50
19151,1182964,0,0,0,0,42
19153,61367.74,0,0,584150.734,20698,500.266
19155,511784,0,0,8882.735,11473923,21353.701
19157,0,0,0,1829.089,0,226.911
19163,9315.497,0,0,33779.911,598874.37,0
19165,0,0,0,0,0,22
19169,1008677.1,0,0,1013.906,425851.32,1881.598
19171,0,0,0,63.853,0,24.147
19173,0,0,0,0,0,-135
19175,0,0,0,27197.265,0,120.735
19179,0,6528,0,0,2902965.9,11619.063
19181,0,0,0,0,0,-970
19187,0,0,0,0,0,47
19189,160362,0,0,11.103,0,401.897
19193,0,0,0,36073.67,8454526.1,8098.206
19195,875974,0,0,0,0,0
19197,0,0,0,0,48999,180
20001,0,0,0,1469.465,0,130.535
20003,0,0,0,0,0,-423
20007,514102,0,0,0,0,0
20009,0,0,0,141349.578,0,102.422
20015,572146,0,0,33824.829,0,-294.569
20021,0,0,0,211787.268,96391.741,-139.009
20023,0,0,0,72.64,0,26.36
20025,0,0,0,0,0,636
20027,0,0,0,1461.336,0,264.664
20029,597746,0,0,0,0,0
20031,0,0,8284924,26.618,0,261.262
20035,0,0,0,10202,0,0
20037,10824,0,0,113.831,0,18.169
20039,0,0,0,0,0,0
20041,0,0,0,845,0,30
20045,0,10399,0,5808.934,3023291.5,121.582
20049,663941,0,0,0,0,0
20051,0,0,0,32283,0,0
20053,183048,0,0,0,0,0
20055,0,0,0,136965.829,1956611.2,0
20057,646935,0,0,421677,0,0
20059,0,0,0,916.058,0,180.942
20065,0,0,0,36.116,0,2.884
20069,633151,0,0,0,0,0
20077,0,0,0,1756.059,0,150.941
20083,0,0,0,0,0,13
20085,0,0,0,2451.87,0,132.13
20091,0,0,0,62522,0,0
20093,0,0,0,6.588,0,9.412
20095,0,0,0,7290.562,0,673.438
20097,112102,0,0,0,0,0
20099,0,0,0,-529,0,0
20105,839747,0,0,574.268,0,642.732
20107,0,0,0,0,8522888.29,11332.712
20109,0,0,0,0,0,0
20111,0,0,0,545907,0,0
20113,0,0,0,6925.501,0,738.499
20119,0,0,0,816.39,0,110.61
20121,0,0,0,10799,0,21
20123,0,0,0,1749.349,0,1992.651
20125,0,0,0,48602,0,35
20131,0,0,0,-3.746,0,-0.254
20133,0,0,0,13737.087,0,218.913
20139,0,0,0,179.268,0,-17.268
20141,0,0,0,289.097,0,250.903
20143,0,0,0,457.74,0,50.26
20145,0,0,0,2.9,0,25.1
20147,0,0,0,5251.58,0,0
20149,0,0,0,280.925,11396504,8070.73
20151,0,0,0,9913.548,0,340.452
20155,0,0,0,56927.687,0,252.313
20157,0,0,0,101.939,0,83.061
20159,0,0,0,28.221,0,32.779
20163,0,0,0,350.032,0,24.968
20165,0,0,0,0,0,33
20167,0,0,0,24733.391,0,771.609
20173,0,0,0,766538.25,0,458.746
20175,0,0,0,201837,0,0
20177,46523,0,0,9808.63,1180635.4,0
20181,0,0,0,-173.042,0,-18.958
20185,0,0,0,31.156,0,63.764
20187,0,0,0,0,0,-286
20189,0,0,0,2323.638,0,344.362
20191,0,0,0,1632.143,0,24.857
20193,0,0,0,380.089,0,189.911
20199,0,0,0,455.24,0,72
20201,0,0,0,439.673,0,83.327
20203,294322,0,0,0,0,0
20209,0,0,0,76578.373,1806209.16,6532.471
21015,24609,0,0,0,3172612.8,12048.218
21017,0,0,0,0,0,1618
21037,0,0,0,12547,0,0
21041,0,0,0,0,12163105,12057.061
21049,0,0,0,885083.86,236631.94,320.194
21059,0,0,0,1809.115,2387290.4,11280.479
21067,0,0,0,1125.62,0,176.38
21089,12934,0,0,0,0,0
21091,224032.233,0,0,17005.647,3110164.1,0
21093,11981,0,0,0,0,0
21101,0,0,0,0,1861640.6,4048.377
21111,0,211338,0,116193.12,10979781.9,0
21125,19898,58439,0,0,0,0
21127,0,0,0,238173,2647586.6,13757.44
21143,0,343172,0,0,0,0
21145,0,0,0,22483,6959753.4,11284.612
21157,0,1079575,0,338767.26,0,2545.223
21161,117,0,0,0,8092984.9,13060.123
21167,0,46032,0,247335.46,2362257,6417.581
21177,0,0,0,0,15554991.15,3226.98
21183,0,0,0,0,2464368.7,629067.31
21185,0,0,0,56820,0,0
21191,25703,0,0,0,0,0
21199,0,0,0,0,1460741.8,2143.221
21207,0,623226,0,0,0,0
21217,13605.22,0,0,0,0,0
21223,0,0,0,1011319,7180712.54,24268.446
21233,0,0,0,0,2128445.538,797384.48
21239,0,0,0,0,-1399.578,-7.422
22001,0,0,0,4916214,0,37
22005,0,0,0,1405873.19,0,0
22011,310679.05,0,0,30209.767,0,11576.179
22017,0,0,0,3690147.998,0,24.002
22019,59686.1,0,0,6989122.81,2976035.8,1913003.081
22023,0,0,0,10941.7,0,0
22029,0,679944,0,0,0,0
22031,441750.15,0,0,299846.822,4607015.2,44325.782
22033,538834.145,0,0,4035575.341,440.024,249909.49
22039,0,0,0,1434842,0,0
22045,1238.768,0,0,11.232,0,0
22047,0,0,0,13527863.21,0,8303.791
22049,274758.13,0,0,157941.53,0,0
22051,0,0,0,4178701,0,0
22055,0,0,0,409579,0,0
22061,0,0,0,45015.32,0,0
22069,133006.569,0,0,15499.024,0,0
22071,0,0,0,2346145,0,0
22073,246930.684,0,0,4191889.316,0,0
22075,0,0,0,87260,0,0
22077,0,0,0,107837.616,10258152,18903.453
22079,0,0,0,678928.06,3580225.84,1036545.1
22081,0,0,0,0,0,0
22087,0,0,0,43273.64,0,69375.235
22089,0,0,7853958,9737149.376,0,2794.618
22093,0,0,0,276792,0,0
22101,0,0,0,1051384,0,0
22109,0,0,0,39827,0,0
22117,423158.63,0,0,5558.411,0,6232.607
22119,0,0,0,2744,0,31
22121,0,0,0,49879.06,0,0
22125,0,0,7805174,0,0,0
23001,253843,497554,0,211.628,0,0
23003,401556,4666,0,0,0,89921.95
23005,353848.273,195227,0,2446083,14464.086,60513.641
23007,814644.33,100305,0,485579.96,0,4742.72
23009,530478.187,29628,0,1416639.305,401.776,8897.731
23011,0,164668,0,0,0,0
23013,9944,0,0,0,0,0
23015,204254,0,0,0,0,0
23017,603990.313,314966,0,363795,30391.876,153936.807
23019,201150.104,1025525,0,1251855.316,0,2913.052
23021,0,0,0,0,0,0
23023,0,75002,0,0,0,0
23025,24842,964521.32,0,8402.472,0,1962.948
23027,12802,0,0,0,0,66
23029,487171.338,103192,0,41502.928,0,995.735
23031,0,257350,0,3525.544,0,0
24001,141108.95,0,0,15244.508,1482143.392,9895.168
24003,12717,0,0,76165.321,5987709,41963.691
24005,11310,0,0,89388.856,824690.042,1407.103
24009,0,0,13579266,0,0,0
24015,0,0,0,411007,0,0
24017,0,0,0,0,5219120.86,30756.097
24019,0,0,0,0,0,2711
24021,25459,0,0,0,0,0
24023,321687,17407,0,0,0,0
24025,2360,1639132,0,94082.463,0,7880.537
24027,2180,0,0,0,0,0
24029,1556,0,0,0,0,0
24031,17787,0,0,333652.647,1089445,8533.011
24033,20281.4,0,0,3814430.87,1626188.2,8869.566
24039,17843.857,0,0,0,0,681.153
24041,0,0,0,0,0,5757
24043,0,0,0,0,67790.965,16671.035
24045,11771.433,0,0,0,0,730.567
24047,2092,0,0,0,0,-10
24510,0,0,0,110923,0,1459
25001,17853,0,0,-525.973,0,23121.973
25003,55323,-40295,0,273814.792,0,21492.208
