County,Renewable,Hydro,Nuclear,Natural.Gas,Coal,Other
17155,0,0,0,3600.921,2125525.079,0
17157,0,0,0,0,12174302.6,11850.405
17161,30322,10028,14563595,129341,6205,0
17163,18513,0,0,65.33,0,94.67
17167,0,0,0,10025.757,1827142.253,6103.99
17171,0,0,0,1080.906,0,25.094
17173,0,0,0,202262,0,0
17175,446444,0,0,0,0,0
17177,134165,0,0,0,0,0
17179,123598,0,0,5117.942,9329690.058,0
17183,22622,0,0,25673.365,729587.635,0
17191,0,0,0,0,0,66
17193,0,0,0,18.486,0,190.514
17195,0,5964,0,0,0,207
17197,28258,50634,19227977,419468.959,12556564,65582.101
17199,0,0,0,6588.899,1722750.133,4822.968
17201,42904,6225,0,33481.44,0,0
18001,0,0,0,0,10311,0
18007,1269576.55,0,0,0,0,0
18015,0,36492,0,0,0,0
18017,26042,0,0,0,128712,0
18019,18397.54,0,0,0,0,0
18029,0,0,0,553254,2664896.83,10329.17
18037,0,0,0,0,6100,0
18039,0,15334,0,0,0,0
18041,0,0,0,0,0,-208
18043,0,0,0,0,1818721.056,23477.944
18051,0,0,0,0,18878607.11,23173.891
18055,0,0,0,13627,0,0
18057,0,0,0,130671,0,0
18063,77561,0,0,0,0,22
18065,0,0,0,24656,0,0
18073,0,0,0,52520.97,8640700.404,100.626
18075,16971,0,0,0,0,0
18077,0,0,0,0,8346764.263,6280.737
18083,0,0,0,19456,41806.764,-90.764
18089,0,0,0,1962701.38,3677344.125,13109.245
18091,44402,0,0,8768.359,2094243.641,0
18093,0,0,0,21772,0,0
18095,0,0,0,2249.217,0,1483.783
18097,22365.181,0,0,27523.581,3830816.283,5898.964
18103,0,0,0,0,10245.843,57.157
18107,0,0,0,0,1127,0
18109,0,0,0,0,1022132.527,3799.473
18125,0,0,0,0,12601232.78,20968.222
18127,0,0,0,666267.631,2656104.369,0
18129,0,0,0,46460.245,2063951.755,0
18141,50029,25493,0,34062.942,41872.109,1248.949
18147,0,0,0,0,18707522.47,18112.532
18153,0,0,0,0,7566063.197,8957.803
18155,0,406732,0,0,0,0
18157,0,0,0,701.63,110750.511,204.98
18163,0,0,0,9487,0,0
18165,0,0,0,38248,5187509.224,5282.776
18167,0,0,0,724679,3340995.214,4874.786
18169,0,0,0,0,0,-377
18173,0,0,0,55906.758,5902639.764,9501.478
18177,0,0,0,462.988,185341.296,548.716
18179,0,0,0,31434,0,0
18181,159695,19419,0,0,0,0
19001,438053,0,0,0,0,93
19003,0,0,0,0,0,16
19005,0,0,0,0,1273200.012,2793.988
19007,0,0,0,0,0,-749
19009,0,0,0,4063.496,0,9.504
19011,0,0,0,-16.504,0,-11.496
19013,0,0,0,31072.55,30948.004,4596.446
19015,0,0,0,0,0,81
19017,861,0,0,184.464,0,226.536
19019,0,0,0,0,0,230
19021,843312,0,0,0,0,8
19027,734692,0,0,0,0,22
19029,0,0,0,150.272,0,17.728
19031,0,0,0,0,0,41
19033,83877,0,0,584818.74,0,611.26
19037,0,0,0,285.149,0,244.851
19041,0,0,0,1081.933,3454.158,165.909
19043,0,0,0,0,0,35
19045,0,0,0,84855.351,1188692.649,0
19047,0,0,0,0,0,8
19051,0,0,0,33.429,0,25.571
19053,0,0,0,0,0,56
19055,0,0,0,0,0,28
19057,0,0,0,1944.387,1202880.603,15.01
19059,174564,0,0,0,0,53
19061,0,0,0,7152.843,128677.79,160.367
19063,0,0,0,29.93,0,16.13
19067,216581,0,0,-292,0,14.7
19069,40919,0,0,0,0,0
19073,33900,0,0,0,0,0
19075,0,0,0,0,0,75
19077,0,0,0,0,0,10.88
19079,493161,0,0,0,0,34
19081,968495,0,0,0,0,0
19087,0,0,0,0,0,7
19089,17845,0,0,0,0,14
19095,0,0,0,0,0,0
19097,0,7739,0,-521.877,0,-312.123
19103,9392.157,0,0,8548.365,55427.971,14.7
19109,31051,0,0,2.947,0,164.433
19111,0,949900,0,0,0,719
19113,21476.41,0,4678931,-7992.657,620511.447,-290.38
19115,0,0,0,11777.913,4716958.091,58.996
19119,0,0,0,0,0,29
19121,0,0,0,89.568,0,24.432
19125,360.616,0,0,3851.075,55772.6,481.709
19127,0,0,0,31117.735,407773.978,37893.287
19131,795050,0,0,73.982,0,54.018
19133,0,0,0,0,0,0
19135,0,0,0,0,101335.66,0
19137,0,0,0,0,0,3
19139,0,0,0,3769.525,1230508.835,475.64
19141,0,0,0,0,0,0
19143,365534.02,0,0,0,0,51
19145,0,0,0,0,0,-562
19147,53813,0,0,0,0,56
19151,692914,0,0,0,0,37
19153,63564.04,0,0,348567.042,24251,-218.402
19155,375803,0,0,8309.182,11206710.2,23222.615
19157,0,0,0,38.204,0,181.796
19163,7819.435,0,0,26881.907,576908.398,0
19165,0,0,0,0,0,5
19169,369632.471,0,0,0,450407.808,3042.134
19171,0,0,0,8.765,0,23.235
19173,0,0,0,0,0,23
19175,0,0,0,1325.292,0,0.708
19179,0,13526,0,0,3753351.575,6408.425
19181,0,0,0,-144,0,-887
19187,0,0,0,0,0,20
19189,96008,0,0,8.42,0,305.58
19193,0,0,0,33141.82,10274994.91,5680.271
19195,650493,0,0,0,0,0
19197,0,0,0,0,48670,59
20001,0,0,0,3072.943,0,323.057
20003,0,0,0,0,0,-63
20007,167200,0,0,0,0,0
20009,0,0,0,142732.763,0,120.237
20015,560193.55,0,0,2110.768,0,-88.768
20021,0,0,0,158981.732,352567.342,81485.926
20023,0,0,0,0,0,35
20025,0,0,0,0,0,24
20027,0,0,0,936,0,0
20029,496696,0,0,0,0,0
20031,0,0,8768548,-30.243,0,-1.757
20035,0,0,0,29069,0,0
20037,0,0,0,335.066,0,54.934
20039,0,0,0,0,0,0
20041,0,0,0,17091.802,0,238.238
20045,0,12798,0,4178.224,3314171.225,61.551
20051,0,0,0,61577,0,0
20055,0,0,0,72818.562,2648578.438,0
20057,353724,0,0,411051,0,0
20059,0,0,0,2874.299,0,342.701
20065,0,0,0,10.975,0,1.025
20069,352955,0,0,0,0,0
20077,0,0,0,1322.653,0,131.347
20083,0,0,0,0,0,16.66
20085,0,0,0,1310.348,0,183.652
20091,0,0,0,36620,0,0
20093,0,0,0,143.369,0,136.631
20095,0,0,0,2889.617,0,450.383
20099,0,0,0,-446,0,-735
20105,732464,0,0,0,0,-11
20107,0,0,0,0,9225198.679,19649.321
20109,0,0,0,11.356,0,21.964
20111,0,0,0,435715,0,0
20113,0,0,0,13525.879,0,132.121
20119,0,0,0,450.479,0,63.521
20121,0,0,0,1373,0,28
20123,0,0,0,618.182,0,128.578
20125,0,0,0,812,0,46
20131,0,0,0,-566.196,0,-108.804
20133,0,0,0,16723.258,0,551.742
20137,0,0,0,0,0,0
20139,0,0,0,76507.82,0,30.18
20141,0,0,0,8.899,0,7.761
20143,0,0,0,281.625,0,39.375
20145,0,0,0,0,0,-304
20149,0,0,0,-377.944,12909499.85,12257.099
20151,0,0,0,1677.452,0,268.548
20155,0,0,0,144787.173,0,-662.173
20157,0,0,0,345.217,0,178.783
20159,0,0,0,186.632,0,49.368
20161,0,0,0,0,0,0
20163,0,0,0,-101.231,0,-12.769
20165,0,0,0,0,0,25
20167,0,0,0,7358.129,0,108.871
20173,0,0,0,847962,0,40
20175,0,0,0,107442,0,0
20177,0,0,0,5725.859,1391839.141,-18
20181,0,0,0,-2701.484,0,-427.516
20185,0,0,0,0,0,2
20187,0,0,0,0,0,129
20189,0,0,0,250.479,0,45.521
20191,0,0,0,14009.29,0,32.87
20193,0,0,0,277,0,46
20199,0,0,0,23.522,0,5.878
20201,0,0,0,8401.216,0,23.784
20203,200034,0,0,0,0,0
20209,0,0,0,39514.173,2401188.789,5677.038
21015,26175,0,0,0,4270134.958,7919.042
21017,0,0,0,0,0,1174
21041,0,0,0,0,11325017.28,20563.717
21049,0,0,0,186825.602,818662.029,8399.369
21059,0,0,0,0,2390872.708,61662.292
21067,0,0,0,-35.095,0,-413.905
21089,15034,0,0,0,0,0
21091,258576.183,0,0,20256.046,2660339.771,0
21093,9467,0,0,0,0,0
21101,0,0,0,0,1575057.966,2421.034
21111,0,229643,0,43194.11,13581048.63,26.259
21125,21239,76919,0,0,0,0
21127,0,0,0,54614,6245122.039,17042.961
21143,0,814992,0,0,0,0
21145,0,0,0,0,7436369.486,14747.514
21157,0,1286287,0,249000.142,0,815.378
21161,578,0,0,0,7605669.408,21449.592
21167,0,78448,0,74429.228,2498989.048,8021.724
21177,0,0,0,0,14874498,4908.998
21183,0,0,0,0,1688352.743,1003727.257
21185,0,0,0,54755,0,0
21191,23900,0,0,0,0,0
21199,0,0,0,0,1582620.811,2191.189
21207,0,831352,0,0,0,0
21217,8565.1,0,0,0,0,0
21223,0,0,0,195391,3124300.161,9546.839
21233,0,0,0,0,2336493.509,849368.491
21239,0,0,0,0,24047.147,-346.147
22001,0,0,0,1222356,0,428
22005,0,0,0,1777285.09,0,0
22011,271025.382,0,0,23006.448,0,12680.211
22017,0,0,0,179801.079,0,11157.921
22019,66166.161,0,0,6483552.858,3382109.107,1663887.344
22023,0,0,0,28835,0,0
22029,0,1236351,0,0,0,0
22031,426018.932,0,0,250809.683,4453434.004,55971.444
22033,553741.967,0,0,3332526.349,0,254637.684
22039,0,0,0,2083537,0,0
22045,1020,0,0,0,0,0
22047,0,0,0,10872800.26,0,1872.694
22049,311278.67,0,0,175231.399,0,0
22051,0,0,0,2728259,0,0
22055,0,0,0,367136,0,0
22061,0,0,0,44752,0,0
22069,0,0,0,0,0,26
22071,0,0,0,2203189,0,0
22073,235352.551,0,0,2584633.451,0,-117
22075,0,0,0,103948.39,0,0
22077,0,0,0,79994.836,12040955.94,17322.223
22079,107851.839,0,0,945489.774,3190637.439,30109.304
22087,0,0,0,43030.17,0,83591
22089,0,0,8948707,8516104.551,0,18022.709
22093,0,0,0,262603,0,110107.61
22101,0,0,0,820063,0,0
22109,0,0,0,34067,0,0
22117,391503.749,0,0,13518.574,0,38611.309
22119,0,0,0,488,0,10
22121,0,0,0,53240,0,0
22125,0,0,7833370,0,0,0
23001,242960,538689,0,238.052,0,0
23003,625335.606,5714,0,0,0,-57.606
23005,118183.205,240322,0,2497380,29045.444,239261.351
23007,754553.193,104175,0,502406,0,53278.052
23009,229268.659,36676,0,1535224.013,10443.431,64555.897
23011,0,173021.86,0,0,0,0
23017,300525.73,319359.42,0,488261,32657.245,123265.025
23019,363296.234,1144277,0,2329559,0,22113.648
23021,25781,0,0,0,0,0
23023,0,82367,0,0,0,0
23025,538601.266,1136352.11,0,0,0,74396.074
23027,12764,4504,0,0,0,69
23029,510094.771,112677.23,0,0,0,25097.781
23031,0,313543.95,0,2325.945,0,0
24001,159661.069,0,0,2447.598,1371736.365,9966.968
24003,0,0,0,39754.843,8841213.149,78058.008
24005,17754,0,0,104908.485,1343779.171,2997.344
24009,0,0,14550119,0,0,0
24015,0,0,0,136479,0,0
24017,0,0,0,0,6706468.375,28425.625
24019,0,0,0,0,0,19277
24023,0,21757,0,0,0,0
24025,0,1867012,0,39148.283,0,16347.717
24031,8248,0,0,208410.946,2341470.835,23861.916
24033,16169.235,0,0,1171605.71,3701120.474,144551.781
24039,15396.242,0,0,0,0,736.538
24041,0,0,0,0,0,1397
24043,0,0,0,0,125739.563,2109.437
24045,919.103,0,0,0,0,325.897
24047,6960,0,0,0,0,818
24510,0,0,0,65090,0,1027
25001,212,0,0,2739.225,0,554322.775
25003,0,-57184,0,25592.539,0,1611.461
25005,43050,0,0,384695.439,7291252.757,24407.804
25007,0,0,0,0,0,1785
25009,0,70524.63,0,83386.992,1246142.636,44486.526
25011,0,163265.01,0,0,0,2752
25013,36540,376470.27,0,1069810.275,482714.001,113224.724
25017,0,85922.91,0,10072003,0,80111.057
25019,0,0,0,0,0,162
25021,3842,0,0,5308203.373,0,7699.627
25023,20407,0,5396021,0,0,5543.946
25025,4130.906,6149.88,0,288376.93,0,50340.014
25027,152647,16120,0,3753028.198,8000.514,10630.998
26001,114814.232,27227,0,160.724,0,30443.044
26003,0,0,0,252.517,37670.603,0
26005,0,11974,0,6882,0,0
