County,Renewable,Hydro,Nuclear,Natural.Gas,Coal,Other
16021,0,119616.1,0,0,0,0
16023,0,11163,0,0,0,0
16027,0,4847,0,53793,0,0
16029,0,97005,0,0,0,0
16031,212215,27473,0,0,0,0
16033,0,11317,0,0,0,0
16035,0,1696992,0,0,0,0
16039,672439,212199,0,301342,0,0
16041,0,49144,0,0,0,0
16043,0,78041,0,0,0,0
16045,0,62559,0,0,0,0
16047,43506,634024,0,0,0,0
16049,0,2159,0,0,0,0
16051,6279.84,0,0,0,0,0
16053,25695,163819,0,0,0,0
16055,11453,88444,0,1354719,0,0
16059,0,0,0,0,0,20
16063,0,17028,0,0,0,0
16065,0,0,0,39535.655,0,163.345
16067,0,75153,0,65841,0,0
16069,353640.461,0,0,63270.538,0,0
16073,0,376793,0,0,0,0
16075,0,0,0,1420178,0,0
16077,373413,243379,0,0,0,0
16081,0,47939,0,0,0,0
16083,456543,296773,0,22783.176,29188.262,0
16085,0,42248,0,0,0,0
16087,0,2013316,0,0,0,0
17009,2983,0,0,0,0,0
17011,844678,0,0,1000.924,0,730.076
17019,0,0,0,187314.896,20379.613,1164.912
17021,26173,0,0,4407.507,4280474.5,0
17023,0,0,0,0,0,223
17025,0,0,0,7220,0,116
17027,0,0,0,0,0,721
17031,76964,0,0,249512.112,200108.22,2822.064
17037,639026,0,0,0,0,0
17039,21683,0,8914453,0,0,60
17041,0,0,0,41404.074,0,0
17043,94524,0,0,444002.615,0,3.725
17049,0,0,0,0,0,81
17051,0,0,0,3448,0,0
17053,82646,0,0,113401,0,0
17057,0,0,0,0,0,6996.613
17063,12447,0,15443893,583178.003,0,0
17065,0,0,0,0,0,22
17073,891605,0,0,-0.77,0,-203.23
17075,810314,0,0,0,0,0
17077,0,0,0,413769,0,0
17079,0,0,0,0,0,9896.985
17089,50862,0,0,313789,0,0
17091,580215,1443,0,55027,0,0
17093,0,0,0,7195308.64,0,0
17097,63343,0,0,493607.65,1750590.1,236.219
17099,557606,61453,19144080,0,0,275
17103,642878,16887,0,1108827,0,0
17105,1510528,0,0,0,0,0
17109,0,0,0,0,0,51
17111,0,0,0,0,0,0
17113,1535608,0,0,0,0,81
17115,0,0,0,1095.634,1301235.27,2933.009
17119,0,0,0,322065.095,0,287041.7
17121,0,0,0,5535,0,0
17125,0,0,0,0,0,5621.998
17127,0,0,0,425743.23,0,0
17133,0,0,0,152,0,0
17135,0,0,0,0,0,5803.15
17139,0,0,0,0,0,165
17141,11736,0,19600248,1726.177,0,1661.823
17143,0,0,0,202727,2805607.2,6254.837
17145,0,0,0,95213,0,0
17147,0,0,0,27657,0,0
17149,3216,0,0,0,0,336
17155,0,0,0,4891.072,0,0
17157,0,0,0,0,0,14230.53
17161,0,4073,15655095,45288,0,0
17163,6704.356,0,0,42916.292,10587579,889
17167,0,0,0,59958.331,1768554.8,1496.857
17171,0,0,0,7710.367,0,2.633
17173,0,0,0,1532104,0,0
17175,405676,0,0,0,0,0
17177,250936,0,0,25340,0,0
17179,299110,0,0,7419.967,4541832,0
17183,1057707,0,0,113553,0,0
17191,0,0,0,0,0,53
17193,0,0,0,0,0,86
17195,0,7719,0,0,0,915
17197,53863,35541,19849269,3260072.542,3260527.4,7342.774
17199,0,0,0,3467.264,1650453.7,1140.002
17201,10135.655,5718,0,284740.345,0,0
17203,636089,0,0,0,0,0
18001,0,0,0,11111,0,0
18007,2374583,0,0,0,0,0
18015,0,16266,0,0,0,0
18017,19005,0,0,0,12321,0
18019,11590,0,0,0,0,0
18021,9720,0,0,0,0,0
18027,1353,0,0,0,0,0
18029,0,0,0,7610962,0,0
18033,1587,0,0,0,0,0
18037,820,0,0,0,0,0
18039,64627,14737,0,0,0,0
18041,0,0,0,0,0,-127
18043,0,0,0,0,317495.03,6741.971
18051,0,0,0,0,16646015,28855.743
18053,3343,0,0,0,0,0
18055,1090,0,0,52725,0,0
18057,0,0,0,1080747,0,0
18061,1886,0,0,0,0,0
18063,67721,0,0,0,0,17
18065,1633,0,0,127265,0,0
18067,294,0,0,0,0,0
18073,25011,0,0,46435.838,4399392.1,204.057
18075,19396,0,0,0,0,0
18077,0,0,0,0,5023092.8,7755.231
18081,178,0,0,0,0,0
18083,0,0,0,1006992.63,400069.76,0
18089,15271,0,0,3464039.486,1415300.25,11462.528
18091,25170,0,0,18634.596,1682895.44,0
18093,0,0,0,36711,0,0
18095,4419,0,0,12328.445,0,13.555
18097,153279.966,0,0,1909847.315,299799.85,3978.804
18099,46399,0,0,0,0,0
18103,4358,0,0,0,0,14
18105,251,0,0,0,0,0
18107,4612,0,0,0,0,0
18109,0,0,0,0,103630.32,712.677
18123,1374,0,0,0,0,0
18125,13108,0,0,0,9214229.7,16113.321
18127,3968,0,0,643977.025,2003094.96,0
18129,0,0,0,55735.696,2096873.703,1.633
18135,672422,0,0,0,0,0
18141,48676,29156,0,63388.37,8712.353,627.017
18147,344,0,0,0,11533246.1,24624.046
18153,2496,0,0,9453,6069341.3,6169.674
18155,0,342821,0,0,0,0
18157,0,0,0,157758.577,37248.284,583.323
18159,662516,0,0,0,0,0
18163,0,0,0,8128,0,0
18165,0,0,0,147743,6053157.5,3647.458
18167,9492,0,0,3879315.194,511896.11,45692.372
18169,0,0,0,0,0,1
18173,0,0,0,62019.87,4519593.1,0
18177,1757,0,0,2971.355,63027.142,855.503
18179,0,0,0,188440,0,0
18181,1264139,23285,0,0,0,0
18183,0,0,0,0,0,0
19001,894574,0,0,0,0,156
19003,483943,0,0,0,0,8
19005,0,0,0,0,897374.61,3483.386
19007,0,0,0,0,0,-468
19009,0,0,0,4011.875,0,35776.125
19011,0,0,0,-29.544,0,-7.456
19013,0,0,0,17795.406,7592.858,5878.736
19015,245,0,0,0,0,-69
19017,143040,0,0,81.139,0,232.861
19019,0,0,0,0,0,0
19021,795981,0,0,0,0,0
19027,976633,0,0,0,0,-102
19029,1350979,0,0,102.711,0,117.289
19031,7084,0,0,0,0,139.26
19033,88330,0,0,1791017,0,63
19037,0,0,0,203.501,0,302.499
19041,0,0,0,15493.553,0,148.447
19043,0,0,0,0,0,26
19045,55320.482,0,0,-6271,653524.186,12121.328
19047,302493,0,0,0,0,8
19051,0,0,0,59.93,0,43.07
19053,0,0,0,2.495,0,27.505
19055,142166,0,0,0,0,52
19057,0,0,0,4796.007,1116898,0
19059,516013,0,0,0,0,44
19061,0,0,0,6406.227,0,47.173
19063,4094,0,0,0,0,67
19067,211333,0,0,219,0,8
19069,887647,0,0,0,0,0
19073,261860,0,0,0,0,13
19075,503778,0,0,11.706,0,31.294
19077,747511,0,0,0,0,28
19079,436707,0,0,0,0,422
19081,1332270,0,0,0,0,0
19083,441815,0,0,0,0,0
19087,5099,0,0,0,0,495
19089,276673,0,0,0,0,7.84
19093,215994,0,0,0,0,0
19095,0,0,0,0,0,0
19097,0,8002,0,-209.639,0,-634.361
19103,16415.743,0,0,26350.266,20746.107,29.091
19109,37035,0,0,3496.604,0,133787.4
19111,0,899879,0,99708,17026.233,33404.767
19113,2921,0,4702665,89822.264,1175121.32,608.74
19115,0,0,0,25668.776,121643.98,3.16
19119,0,0,0,0,0,16
19121,374541,0,0,0.274,0,25.726
19125,0,0,0,0,0,1778
19127,860799,0,0,-4252.302,0,3231.302
19131,941914,0,0,-1069.61,0,-154.39
19135,0,0,0,0,58937.452,0
19137,0,0,0,0,0,18
19139,151,0,0,2099.002,143.986,611.47
19141,2034605,0,0,0,0,0
19143,464788,0,0,46383.322,0,70.178
19145,0,0,0,0,0,267
19147,72481,0,0,0,0,80
19151,1157490,0,0,0,0,86
19153,116913,0,0,538011.025,24582,643.975
19155,497238,0,0,2539.097,1947779.4,27810.917
19157,0,0,0,1356.829,0,136.171
19163,12329.666,0,0,6502.838,-937.384,0
19165,0,0,0,0,0,4
19169,525874.662,0,0,258645.285,111931.989,8865.585
19171,6280,0,0,-25.672,0,-229.328
19173,0,0,0,0,0,35
19175,0,0,0,13926.547,0,4.453
19179,0,8908,0,0,3701737.6,7249.435
19181,0,0,0,0,0,-739
19187,934315,0,0,0,0,21
19189,308790,0,0,26.799,0,405.201
19191,3453,0,0,0,0,0
19193,0,0,0,18067.256,195524.874,13303.305
19195,877972,0,0,0,0,0
19197,0,0,0,0,0,54.88
20001,0,0,0,752.016,0,78.984
20003,0,0,0,0,0,11
20007,304719,0,0,0,0,0
20009,0,0,0,-151.75,0,31.75
20015,507687,0,0,37173.393,0,-159.293
20021,0,0,0,754218,0,0
20023,0,0,0,0,0,0
20025,0,0,0,0,0,408
20027,0,0,0,0,0,0
20029,579953,0,0,0,0,0
20031,769197,0,8246042,1.908,0,-220.348
20035,0,0,0,5748,0,0
20037,10675,0,0,68.88,0,64.12
20039,0,0,0,0,0,0
20041,0,0,0,0,0,0
20045,0,30538,0,12245.506,2449527.3,87.209
20049,696326,0,0,0,0,0
20051,820019,0,0,161591,0,0
20053,761560,0,0,0,0,0
20055,0,0,0,29523.58,1580566.4,0
20057,1470474,0,0,-209,0,0
20059,0,0,0,94.45,0,22.55
20065,0,0,0,0,0,0
20067,0,0,0,37357,0,0
20069,1954757,0,0,0,0,0
20077,1767716,0,0,753.379,0,72.621
20081,919201,0,0,0,0,0
20083,0,0,0,0,0,96
20085,0,0,0,1305.429,0,77.571
20091,0,0,0,12166,0,0
20093,0,0,0,7.194,0,19.806
20095,0,0,0,2857.176,0,248.824
20097,476391,0,0,0,0,0
20105,905067,0,0,15.834,0,66.166
20107,0,0,0,0,8360974.42,8800.575
20111,0,0,0,333957,0,0
20113,0,0,0,15356.618,0,613.382
20117,195067,0,0,0,0,0
20119,0,0,0,56.301,0,17.699
20121,0,0,0,1375,0,28
20123,0,0,0,427.042,0,95.958
20125,0,0,0,39521,0,42
20131,0,0,0,-167.427,0,-38.573
20133,0,0,0,51515.447,0,1157.433
20135,814638,0,0,0,0,0
20139,0,0,0,-66.366,0,-18.834
20141,0,0,0,8.335,0,7.345
20143,0,0,0,265.029,0,20.971
20145,0,0,0,0,0,-294
20147,0,0,0,208.55,0,0
20149,0,0,0,-683.359,9840165.6,10479.785
20151,61531,0,0,1709.547,0,574.453
20155,0,0,0,8080.616,0,-36.616
20157,0,0,0,94.841,0,82.159
20159,0,0,0,26.71,0,20.29
20163,0,0,0,-116.891,0,-13.109
20165,203443,0,0,0,0,14
20167,0,0,0,2004.242,0,20.758
20173,0,0,0,410721,0,49
20175,0,0,0,10161,0,0
20177,48157,0,0,4813.002,278579,0
20181,0,0,0,-1214.797,0,-309.203
20185,0,0,0,0,0,11
20187,0,0,0,0,0,0
20189,0,0,0,49.881,0,33.119
20191,626713,0,0,3574,0,8
20193,2102,0,0,152.408,0,663.592
20199,0,0,0,0,0,0
20201,0,0,0,3668.447,0,29.553
20203,276422,0,0,0,0,0
20209,0,0,0,86191.864,586251.155,5359.983
21009,6186,0,0,0,0,0
21015,26720,0,0,0,3661504,5793.033
21017,0,0,0,0,0,0
21023,0,379397,0,0,0,0
21041,0,0,0,0,11763004,14571.771
21049,0,0,0,222766.04,-1143.887,649.847
21059,0,0,0,15923.466,1936660,2879.51
21065,8126,0,0,0,0,0
21067,0,0,0,113.785,0,10.215
21089,11715,0,0,0,0,0
21091,346966.39,373677,0,30472.61,0,0
21093,7188,0,0,0,0,0
21101,0,0,0,0,1774968.5,3618.477
21111,0,316437,0,5014216.417,7896836.7,-68.112
21125,20998,66028,0,0,0,0
21127,0,0,0,1053498,0,0
21143,0,486040,0,0,0,0
21145,0,0,0,12518.52,6609631.6,8166.392
21157,0,924369,0,423027.02,0,1464.302
21161,0,0,0,0,8494317,66670.961
21167,11732,88354,0,517878.54,1727530.7,9349.812
21177,0,0,0,26985,0,1772.628
21183,0,0,0,0,2609789,505104.969
21185,0,0,0,52268,0,0
21191,18184,0,0,0,0,0
21199,0,0,0,0,644236.53,419.472
21207,0,843628,0,0,0,0
21209,5659,0,0,0,0,0
21217,13152.23,0,0,0,0,0
21223,0,0,0,855127,7678845.26,21430.701
21233,0,0,0,3539.47,2092403.3,626718.26
22001,0,0,0,6790711,0,7
22005,0,0,0,1793285.09,0,0
22011,334667.13,0,0,73536.44,0,0
22017,0,0,0,3646944,0,0
22019,80270.031,0,0,5859972.691,2202139.7,1880141.428
22023,0,0,0,10.78,0,0
22029,0,1103023,0,0,0,0
22031,435069.16,0,0,355521.271,3367664.6,32742.983
22033,392804.68,0,0,4143906.89,0,235481.413
22039,0,0,0,2850064,0,0
22045,0,0,0,0,0,0
22047,0,0,0,10988746,0,0
22049,409812.077,0,0,85349.329,0,0
22051,0,0,0,9200127.3,0,2680.754
22055,0,0,0,27936,0,0
22061,0,0,0,46607,0,0
22069,313175.714,0,0,78058.287,0,0
22071,0,0,0,16709,0,0
22073,289896.485,0,0,6992852.518,0,0
22075,0,0,0,158580.9,0,0
22077,0,0,0,2523649.075,3951852.6,1776.261
22079,0,0,0,650821.17,2491992.05,2962055.6
22081,0,0,0,0,0,0
22087,0,0,0,42809.98,0,13984.49
22089,0,0,10096757,11208508.77,0,2901.171
22093,0,0,0,260770.95,0,0
22101,0,0,0,233763,0,19597
22109,0,0,0,41435,0,0
22117,509820.23,0,0,18827.801,0,0
22119,0,0,0,11590,0,0
22121,0,0,0,49046,0,0
22125,110757.18,0,7055069,1384.732,0,0
23001,267262,394673,0,75.516,0,0
23003,943284,4623,0,0,0,102553
23005,61669.015,163492,0,2183605.791,9511.391,93789.594
23007,1039924.439,72510,0,220679.997,0,575.566
23009,118842,23067,0,8562.335,0,681.665
23011,0,124104,0,0,0,0
23013,10340,0,0,0,0,0
23017,536028.925,241467,0,413233,60311.706,134108.375
23019,264309.21,841379,0,578826.017,0,2475.64
23021,76573,0,0,0,0,0
23023,0,59526,0,0,0,0
23025,470429.297,806117.65,0,39724.402,0,26627.719
23027,12730,0,0,0,0,71
23029,518323.228,78143,0,53632.456,0,174.312
23031,0,190586,0,0,0,0
24001,112277.88,0,0,33739.924,1057694.43,3997.768
24003,26012,0,0,111419.73,0,60301.742
24005,16999,0,0,41760.708,350411.29,2169
24009,0,0,14760177,172049,0,0
24015,11914,0,0,875117,0,0
24017,29158,0,0,3784,4737638.9,16548.091
24019,6377,0,0,0,0,744
24021,32419,0,0,0,0,0
24023,527114,23184,0,0,0,0
