County,Renewable,Hydro,Nuclear,Natural.Gas,Coal,Other
12061,0,0,0,49270.262,0,4848.738
12063,28983,0,0,0,90265.678,89.322
12065,0,0,0,0,0,0
12069,0,0,0,629818,0,0
12071,0,0,0,8985289.294,0,102421.834
12073,0,19770,0,1430928.761,0,8763.239
12077,94824,0,0,0,0,0
12081,0,0,0,7743573.107,0,1282119.893
12083,24156,0,0,0,0,0
12085,0,0,0,13485940.12,1374027.105,1401655.78
12086,28384.91,0,11305401,6197606.75,0,532650.984
12087,0,0,0,0,0,9443
12089,554211.49,0,0,0,283947.629,14220.007
12095,48881.238,0,0,4538213.562,5628392.39,18058.038
12097,0,0,0,1751547.341,0,160979.659
12099,321254.725,0,0,13658447.38,0,104014.074
12101,0,0,0,2377767.803,0,711770.197
12103,0,0,0,7031982.882,0,38997.118
12105,155960.609,0,0,19490160.9,2984375.722,118758.246
12107,275798.658,0,0,1038450.208,8898762.534,78728.194
12111,0,0,12630393,1753381,0,0
12113,0,0,0,385733,0,0
12121,0,0,0,379955.182,0,88746.818
12123,281023.473,0,0,12096.581,0,0
12127,23615,0,0,10780315.39,0,147648.615
12129,0,0,0,1183862.307,0,71.693
13001,0,0,13901556,0,0,0
13009,0,124374,0,0,0,0
13015,0,121614,0,0,23173203.02,7777.977
13021,16135.796,0,0,263744.678,2057.631,130
13033,0,0,19610477,0,0,1516
13039,0,0,0,0,0,2247
13051,774387.227,0,0,102536.962,1098877.904,4296.704
13059,0,7438,0,0,0,32.34
13061,0,358836,0,0,0,0
13067,0,0,0,19635.016,1995479.333,2811.651
13071,0,0,0,0,0,0
13073,0,71282,0,0,0,0
13077,0,0,0,235457.488,5388472.342,4874.17
13087,0,0,0,0,0,189
13089,20160,0,0,0,0,34
13095,0,23939,0,0,103262.288,457.712
13099,247126.08,0,0,54214.443,217745.781,31441.696
13103,2434.841,0,0,9856477.901,319345.066,486747.736
13105,0,557302,0,0,0,0
13111,0,34545,0,0,0,0
13113,0,0,0,0,0,0
13115,364990.261,-452322,0,3847.449,3012581.713,13635.914
13117,0,198014,0,0,0,0
13121,0,38500,0,0,0,280.6
13125,0,0,0,0,0,353.78
13127,461570.915,0,0,36141.945,0,15996.14
13135,11626,0,0,0,0,0
13137,0,260127,0,0,0,0
13141,0,-30954,0,0,0,0
13147,0,481190,0,105314.023,0,763.977
13149,0,0,0,8605406.091,9010732.515,10013.394
13153,0,0,0,177364.05,0,10710.95
13157,0,0,0,281404.758,0,2866.242
13159,0,70319,0,0,0,0
13163,0,0,0,3977,0,341
13175,42005.852,0,0,23798.664,124915.018,14226.396
13179,95635.192,0,0,2479.884,0,1545.924
13185,0,0,0,0,0,8
13193,202618.383,0,0,0,0,2557.617
13205,0,0,0,246506.689,0,1655.311
13207,0,0,0,173288,23091345.59,7994.408
13211,0,1612,0,0,0,0
13213,0,539044,0,2406931,0,0
13215,1,315203,0,0,0,0
13219,0,409,0,0,0,0
13233,0,0,0,206513,0,0
13237,40.782,0,0,0,5695328.67,11991.548
13241,87889.477,74735,0,0,0,0
13245,349951.365,22044,0,19994.077,64560.777,3109.781
13247,0,1867,0,0,0,0
13257,0,51050,0,0,0,0
13263,0,0,0,277537.703,0,4189.297
13269,13488,0,0,0,0,0
13285,0,103053,0,0,0,0
13291,0,28904,0,0,0,0
13293,0,0,0,50557.591,0,3071.409
13297,0,0,0,422457.66,0,702.34
13301,0,0,0,0,0,311
13303,0,0,0,301535,0,464.52
13305,490501.342,0,0,6636.074,0,8753.418
13321,0,41623,0,700.132,133.868,0
15001,341488,28606,0,0,0,771812
15003,1614.528,0,0,21915.243,1496138.901,6052378.184
15007,0,30238,0,0,0,416857
15009,229419.813,11579,0,0,49374.503,1073107.61
16001,0,435562,0,0,0,0
16003,33623,0,0,0,0,0
16005,0,3150,0,0,0,0
16009,35845,0,0,0,0,0
16013,0,6204,0,0,0,0
16015,0,38154,0,0,0,0
16017,0,1145462,0,0,0,0
16019,252375,838283,0,0,0,0
16021,0,107042,0,0,0,0
16023,0,9578,0,0,0,0
16027,0,0,0,0,41210.45,0
16029,0,80314,0,0,0,0
16031,71841,91701,0,0,0,0
16033,0,10373,0,0,0,0
16035,0,1292397,0,0,0,0
16039,61449,199304,0,159512,0,0
16041,0,36371,0,0,0,0
16043,0,82197,0,0,0,0
16045,0,56696,0,0,0,0
16047,37635.46,805319,0,0,0,0
16049,0,3716,0,0,0,0
16053,0,199593,0,0,0,0
16055,0,90272,0,1426556,0,0
16059,0,0,0,0,0,74
16063,0,33693,0,0,0,0
16067,0,110357,0,72875,0,0
16069,408373.35,0,0,27506.65,0,0
16073,0,423822,0,0,0,0
16077,0,318627,0,0,0,78726
16081,0,25629,0,0,0,0
16083,112868.2,429642.72,0,2782.727,47067.406,0
16085,0,35781,0,0,0,0
16087,0,2245004.14,0,0,0,0
17011,326596,0,0,296.167,0,95.833
17019,0,0,0,220150.506,47393.155,343.423
17021,24319,0,0,6089.007,6142616.993,0
17023,0,0,0,0,0,290
17025,0,0,0,13087,0,105
17027,0,0,0,0,0,757
17031,108128,0,0,222648.025,4268776.353,17614.182
17033,0,0,0,0,555115.655,2915.345
17037,490109,0,0,0,0,0
17039,0,0,8611998,13.176,0,30.924
17041,0,0,0,1499.811,40421.714,0
17043,879454.143,46598,19132568,86073,0,-85.973
17049,0,0,0,0,0,98
17051,0,0,0,5143,0,0
17053,0,0,0,17794,0,0
17057,0,0,0,0,2553036.299,10741.701
17063,12335,0,14593123,442903,0,0
17065,0,0,0,0,0,66
17073,5033,0,0,678.879,0,161.121
17077,0,0,0,195481,0,0
17079,0,0,0,0,7662489.001,6044.999
17089,71027,0,0,92425.322,0,93.358
17091,13317,2587,0,42305.8,0,0
17093,42.84,0,0,1708334.56,0,0
17095,0,0,0,0,0,0
17097,83879,0,0,154090.031,3838765.969,119
17103,312595,12578,0,21601,0,0
17105,589702,0,0,0,0,0
17109,0,0,0,0,0,131
17111,0,0,0,4781.42,0,0
17113,1114842,0,0,0,0,-333
17115,120.164,0,0,1083.73,1497370.824,12439.282
17119,26656,0,0,240298.945,3708393.055,230538
17121,0,0,0,12007,0,0
17125,0,0,0,0.089,2994262.173,4807.738
17127,0,0,0,8704.318,7854408.682,0
17133,0,0,0,75.031,0,147.969
17135,0,0,0,0,4842119.141,13249.859
17137,0,0,0,134.598,779633.365,7014.037
17139,0,0,0,0,0,494
17141,0,0,19855712,2191.163,0,381.837
17143,0,0,0,229617.861,4928593.265,3810.874
17145,0,0,0,146067,0,0
17147,0,0,0,72110,0,0
17149,3068.01,0,0,0,61741.138,489.862
17155,0,0,0,2765.07,2250153.93,0
17157,0,0,0,0,12699560.55,13538.447
17161,25798,9556,14796251,157283,8634,0
17163,18110,0,0,0,0,125
17167,0,0,0,43613.258,2535718.027,4544.715
17171,0,0,0,5013.6,0,0.4
17173,0,0,0,670795,0,0
17175,419081,0,0,0,0,0
17177,235884,0,0,0,0,0
17179,293919,0,0,5728.632,9007470.368,0
17183,20348,0,0,23971.186,710407.814,0
17191,0,0,0,0,0,66
17193,0,0,0,0,0,128
17195,0,3365,0,0,0,201
17197,29550,36330,19199935,927093.282,12900324.22,76968.295
17199,0,0,0,8778.795,1784897.333,1705.872
17201,34246,7529,0,30714.08,0,0
18001,0,0,0,0,10706,0
18007,2149111.75,0,0,0,0,0
18015,0,29025,0,0,0,0
18017,24887,0,0,0,128926,0
18019,16925.58,0,0,0,0,0
18029,0,0,0,1469295,3892490.245,10094.755
18037,0,0,0,0,645,0
18039,6531,18375,0,0,0,0
18041,0,0,0,0,0,-78
18043,0,0,0,0,2273184.743,22921.257
18051,0,0,0,0,20209284.68,18612.324
18055,0,0,0,22669,0,0
18057,0,0,0,227093,0,0
18063,75043,0,0,0,0,28
18065,0,0,0,47802,0,0
18073,0,0,0,55045.548,9545524.288,1.164
18075,16415,0,0,0,0,0
18077,0,0,0,0,7893295.344,5328.656
18083,0,0,0,55127,112666.561,737.439
18089,0,0,0,2406047.057,4579650.816,14716.357
18091,38710,0,0,21097.845,2264706.155,0
18093,0,0,0,45550,0,0
18095,0,0,0,2601.507,0,42.493
18097,15287.282,0,0,146876.141,3257701.888,15102.843
18103,0,0,0,0,848.544,17.456
18107,0,0,0,0,0,0
18109,0,0,0,0,1168917.533,10150.467
18125,0,0,0,0,13202894.1,13989.896
18127,0,0,0,695813.299,2312159.701,0
18129,0,0,0,62659.161,2063101.839,0
18141,46334,26392,0,40622.405,35779.921,399.014
18147,0,0,0,0,17609602.57,22143.431
18153,0,0,0,0,6688618.362,11987.638
18155,0,359051,0,0,0,0
18157,0,0,0,290.708,148086.538,1427.018
18163,0,0,0,13073.81,0,9.19
18165,0,0,0,91306,5947156.826,3146.174
18167,0,0,0,1542943,2837615.028,2522.972
18169,0,0,0,0,0,40
18173,0,0,0,63203.124,7449503.876,0
18177,0,0,0,1707.525,210784.741,1214.734
18179,0,0,0,92110,0,0
18181,829896,20869,0,0,0,0
19001,497375,0,0,0,0,199
19003,0,0,0,0,0,51
19005,0,0,0,0,1155967.626,5526.374
19007,0,0,0,0,0,1740
19009,0,0,0,3703.801,0,12.199
19011,0,0,0,79.662,0,32.338
19013,0,0,0,69853.407,59614.208,6356.385
19015,0,0,0,0,0,61
19017,3086,0,0,105.921,0,183.079
19019,0,0,0,0,0,238
19021,880277,0,0,0,0,4
19027,749770,0,0,0,0,96
19029,0,0,0,139.606,0,72.394
19031,0,0,0,114.132,0,278.868
19033,75439,0,0,530143,0,-495
19037,0,0,0,250.448,0,172.552
19041,0,0,0,1958.211,24934.567,141.222
19043,0,0,0,0,0,85
19045,0,0,0,7499.373,1645648.627,0
19047,0,0,0,0,0,8
19051,0,0,0,30.382,0,35.618
19053,0,0,0,0,0,43
19055,0,0,0,0,0,52
19057,0,0,0,4072.413,876142.31,-60.723
19059,465239,0,0,0,0,73
19061,0,0,0,9380.755,144950.877,184.368
19063,3362,0,0,12.218,0,57.362
19067,216610,0,0,-355,0,14.7
19069,353163,0,0,0,0,0
19073,39391,0,0,0,0,16
19075,0,0,0,0,0,75
19077,0,0,0,0,0,37.3
19079,496773,0,0,0,0,44
19081,1080727,0,0,0,0,0
19087,0,0,0,0,0,943
19089,268341,0,0,0,0,14
19095,0,0,0,0,0,0
19097,0,9071,0,-28.111,0,-184.889
19103,8851.155,0,0,10358.502,52616.611,16.66
19105,0,0,0,0.509,0,31.491
19109,40770,0,0,6.95,0,75.05
19111,0,930304,0,0,0,1020
19113,39217.132,0,4450640,18432.262,1481528.606,436
19115,0,0,0,7632.549,5358686.54,87.911
19119,0,0,0,0,0,31
19121,0,0,0,22.92,0,14.08
19125,0,0,0,51.258,46542.742,-314
19127,0,0,0,1535.709,466134.404,85958.887
19131,875580,0,0,63.322,0,49.678
19133,0,0,0,0,0,0
19135,0,0,0,0,90400.721,0
19137,0,0,0,0,0,2
19139,0,0,0,1692.151,1331395.432,605.417
19141,0,0,0,0,0,0
19143,360705,0,0,0,0,74
19145,0,0,0,0,0,-472
19147,63464,0,0,0,0,38
19151,748777,0,0,0,0,52
19153,61647.44,0,0,529437.357,21903,7.643
19155,439667,0,0,8756.574,12050966.84,35896.587
19157,0,0,0,900.26,0,243.74
19163,8255.693,0,0,33416.675,832171.552,0
19165,0,0,0,0,0,9
19169,636409.272,0,0,18.663,442909.554,3845.511
19171,0,0,0,-52.554,0,71.554
19173,0,0,0,0,0,-133
19175,0,0,0,26427.745,0,3.255
19179,0,8793,0,0,3721517.478,6402.522
19181,0,0,0,0,0,-952
19187,0,0,0,0,0,25
19189,129641,0,0,8.608,0,288.392
19193,0,0,0,46500.568,11429141.62,4564.808
19195,815860,0,0,0,0,0
19197,0,0,0,0,49764,212
20001,0,0,0,1213.309,0,224.691
20003,0,0,0,0,0,-521
20007,311236,0,0,0,0,0
20009,0,0,0,99209.839,0,77.161
20015,511219,0,0,-447.28,0,-1008.72
20021,0,0,0,194676.767,383438.008,58425.225
20023,0,0,0,0.216,0,2.784
20025,0,0,0,0,0,16
20027,0,0,0,618,0,0
20029,591491,0,0,0,0,0
20031,0,0,9555712,-23.292,0,6.292
20035,0,0,0,12757,0,0
20037,10362,0,0,25.078,0,21.922
20039,0,0,0,0,0,0
20041,0,0,0,10386.756,0,734.404
20045,0,13214,0,3075.647,3364534.761,102.592
20051,0,0,0,32680,0,0
20055,0,0,0,64406.941,2626436.059,0
20057,365800,0,0,335942,0,0
20059,0,0,0,1440.4,0,209.6
20065,0,0,0,21.998,0,7.002
20069,363859.56,0,0,0,0,0
20077,0,0,0,1406.793,0,152.207
20083,0,0,0,0,0,4
20085,0,0,0,1692.321,0,153.999
20091,0,0,0,77353,0,0
20093,0,0,0,51.867,0,54.133
20095,0,0,0,5651.708,0,516.292
20097,38310,0,0,0,0,0
20099,0,0,0,-1649,0,0
20105,926638,0,0,0,0,-12
20107,0,0,0,0,8897697.294,23158.706
20109,0,0,0,21.482,0,6.938
20111,0,0,0,373285,0,0
20113,0,0,0,4399.858,0,183.322
20119,0,0,0,627.178,0,89.822
20121,0,0,0,1474,0,6
20123,0,0,0,185.929,0,46.331
20125,0,0,0,1519,0,48
20131,0,0,0,-379.017,0,-155.983
20133,0,0,0,18393.487,0,821.513
20137,0,0,0,0,0,0
20139,0,0,0,261.982,0,37.018
20141,0,0,0,9.333,0,9.667
20143,0,0,0,359.599,0,40.401
20145,0,0,0,3.699,0,39.301
20149,0,0,0,327.636,13452288.76,10716.605
20151,0,0,0,4061.749,0,313.251
20155,0,0,0,133742.972,0,116.028
20157,0,0,0,58.755,0,210.245
20159,0,0,0,58.675,0,30.325
20163,0,0,0,-84.795,0,-7.205
20165,0,0,0,0,0,65
20167,0,0,0,3792.698,0,64.302
20173,0,0,0,759868.47,0,183.53
20175,0,0,0,63368,0,0
20177,43924,0,0,5234.734,1254377.266,0
20181,0,0,0,-2151.348,0,-787.652
20185,0,0,0,66.175,0,43.145
20187,0,0,0,51.979,0,280.241
20189,0,0,0,55.923,0,47.077
20191,0,0,0,7216.22,0,38.82
20193,0,0,0,962.931,0,165.069
20199,0,0,0,11.389,0,0.371
20201,0,0,0,12428.182,0,25.818
20203,296511,0,0,0,0,0
20209,0,0,0,57600.679,2526280.969,8105.352
21015,25995,0,0,0,4412881.542,7292.458
21017,0,0,0,0,0,2054
21041,0,0,0,0,12584423.81,11948.194
21049,0,0,0,416580.254,864664.959,6812.787
21059,0,0,0,1020.637,2512555.512,84965.851
21067,0,0,0,630.28,0,12.72
21089,11761,0,0,0,0,0
21091,344621.357,0,0,27148.015,2853747.628,0
21093,9110,0,0,0,0,0
21101,0,0,0,0,2023898.029,3298.971
21111,0,236520,0,59644.801,13588701.98,1.217
21125,18559,65261,0,0,0,0
21127,0,0,0,67093,6541965.801,10292.199
21143,0,506250,0,0,0,0
21145,0,0,0,0,7825549.782,10561.218
21157,0,1084642,0,363580.216,0,1758.784
21161,1149.205,0,0,0,9059709.982,11564.813
21167,0,44727,0,127332.286,2998161.749,6454.965
21177,0,0,0,0,15093317.57,4538.431
21183,0,0,0,0,2171983.159,1166596.841
21185,0,0,0,95471,0,0
21191,22574,0,0,0,0,0
21199,0,0,0,0,1833659.991,1614.009
21207,0,642846,0,0,0,0
21217,6105.18,0,0,0,0,0
21223,0,0,0,682208,3947536.732,28821.268
21233,0,0,0,0,2604566.476,943628.524
21239,0,0,0,0,136533.771,753.229
22001,0,0,0,3080993,0,107
22005,0,0,0,1772347.2,0,0
22011,300735.27,0,0,25007.606,0,7022.968
22017,0,0,0,1511932.47,0,1663.53
22019,73359.009,0,0,6729962.001,3322521.66,1435564.94
22023,0,0,0,19876,0,0
22029,0,1108794,0,0,0,0
22031,432411.842,0,0,303496.788,4684963.161,48847.98
22033,595023.297,0,0,3540570.823,0,282957.88
22039,0,0,0,740383,0,0
22045,1008,0,0,0,0,0
22047,0,0,0,11985853.69,0,10111.682
22049,338707.821,0,0,164696.804,0,0
22051,0,0,0,4780621,0,0
22055,0,0,0,685770,0,0
22061,0,0,0,47190,0,0
22071,0,0,0,1867329,0,0
22073,242673.249,0,0,3115158.251,0,-181.5
22075,0,0,0,164328.41,0,0
22077,0,0,0,61146.746,12697369.13,17556.124
22079,0,0,0,957634.134,3218894.965,1697717.901
22087,0,0,0,43959.43,0,94176.578
22089,0,0,10276184,9783106.776,0,70948.264
22093,0,0,0,292767,0,150840.82
22101,0,0,0,1159387,0,0
22109,0,0,0,10726,0,0
22117,483857.945,0,0,10548.077,0,6268.472
22119,0,0,0,141,0,5
22121,0,0,0,50306,0,0
22125,0,0,8363163,0,0,0
23001,238873,482096,0,203.131,0,0
23003,617481.951,6532,0,0,0,-69.951
23005,249051.991,208190,0,2689175,31333.162,164202.847
23007,801615.309,108044,0,702155.403,0,14317.288
23009,47478.862,30418,0,1809262.082,136.696,9016.343
23011,0,114400.93,0,0,0,0
23013,11797,0,0,0,0,0
23015,71659.507,0,0,0,0,0
23017,416949.736,320166.05,0,511852,55723.327,130504.937
23019,220677.145,1076716.45,0,2658614.688,0,18987.522
23021,96486,0,0,0,0,0
23023,0,74823,0,0,0,0
23025,545773.584,1050315.82,0,0,0,62943.456
23027,14050,0,0,0,0,48
23029,605956.56,89048,0,0,0,26762.44
23031,0,249631,0,2343.357,0,0
24001,148506.197,0,0,4759.728,1589023.865,11557.21
24003,0,0,0,41360.968,7621606.942,82266.09
24005,18103,0,0,135181.912,1061248.778,1818.59
24009,0,0,13993948,0,0,0
24015,0,0,0,480889,0,0
24017,0,0,0,0,7125608.203,36477.797
24019,0,0,0,0,0,8388
24023,1494,22037,0,0,0,0
24025,0,1645359,0,73.176,0,69390.824
24031,15233,0,0,214956.243,2595997.881,16852.351
24033,23236.136,0,0,1936974.353,3624524.125,84495.266
24039,16181.583,0,0,0,0,1666.977
24041,164.112,0,0,0,0,2580.888
24043,0,0,0,0,264922.397,3049.603
24045,430.734,0,0,0,0,284.266
24047,6724,0,0,0,0,57
24510,0,0,0,82783.125,0,3553
25001,4200,0,0,3747.732,0,117006.246
25003,0,-94069,0,181161.834,0,2481.166
25005,55236,0,0,805161.577,6574726.576,18728.847
25007,0,0,0,0,0,4969
25009,0,45014,0,89877.716,1229708.086,42960.66
25011,0,298024,0,0,0,836
25013,37539,301524,0,1970254.303,494012.192,46590.505
25017,0,82262,0,10924472.6,0,6049.764
25019,0,0,0,0,0,191
25021,1440,0,0,7070985.219,0,4154.781
25023,15560,0,5917813,0,0,4109.741
